name,match,ftype,style,family,ver,letter
st-jude-medical,1269,sans,geom-square,eurostile,co,j
st-jude-medical,94,sans,geom,comfortaa,bold,l
st-jude-medical,7016,serif,monotype,monotype,co,l
st-jude-medical,1594,sans,geom,comfortaa,light,i
st-jude-medical,3836,sans,geom,futura,co,c
st-jude-medical,2721,sans,geom-square,eurostile,cb,e
st-jude-medical,2729,sans,geom-square,eurostile,cb,s
stanley-black--decker,3618,sans,grotesque,helvetica,italic,l
stanley-black--decker,1437,callig,casual,nadianne,orig,l
stanley-black--decker,1528,serif,transitional,times,bi,k
stanley-black--decker,1064,sans,humanist,gillsans,italic,k
stanley-black--decker,2061,sans,humanist,gillsans,bi,s
stanley-black--decker,3246,sans,grotesque,helvetica,cbi,b
stanley-black--decker,3247,sans,grotesque,helvetica,cbi,d
stanley-black--decker,3648,sans,grotesque,helvetica,italic,t
stanley-black--decker,4803,sans,amp,helvetica,bi,&
stanley-black--decker,1076,sans,humanist,gillsans,italic,n
stanley-black--decker,1073,sans,humanist,gillsans,italic,c
stanley-black--decker,1320,serif,oldstyle,bembo,bi,c
stanley-black--decker,3658,sans,grotesque,helvetica,italic,r
stanley-black--decker,1072,sans,humanist,gillsans,italic,a
stanley-black--decker,6102,serif,kepler,kepler,italic,e
stanley-black--decker,3666,sans,grotesque,helvetica,italic,y
stanley-black--decker,1072,sans,humanist,gillsans,italic,a
stanley-black--decker,6102,serif,kepler,kepler,italic,e
stanley-black--decker,6102,serif,kepler,kepler,italic,e
staples,1763,sans,grotesque,helvetica,orig,s
staples,3505,sans,humanist,gillsans,orig,l
staples,1763,sans,grotesque,helvetica,orig,s
staples,2765,sans,humanist,gillsans,cb,t
staples,3685,callig,glyphic,copperplate-gothic,bold,a
staples,549,sans,humanist,gillsans,bold,e
staples,3695,callig,glyphic,copperplate-gothic,bold,p
starbucks,1814,sans,geom,futura,cb,t
starwood-hotels--resorts-worldwide,2708,sans,geom-square,eurostile,cb,o
starwood-hotels--resorts-worldwide,3873,sans,geom,futura,co,e
starwood-hotels--resorts-worldwide,3873,sans,geom,futura,co,e
starwood-hotels--resorts-worldwide,7260,serif,monotype,monotype,wide,d
starwood-hotels--resorts-worldwide,5233,sans,grotesque,helvetica,wl,t
starwood-hotels--resorts-worldwide,6564,serif,kepler,kepler,wl,s
starwood-hotels--resorts-worldwide,3463,serif,slab,rockwell,light,a
starwood-hotels--resorts-worldwide,3474,serif,slab,rockwell,light,r
starwood-hotels--resorts-worldwide,6199,serif,kepler,kepler,light,o
starwood-hotels--resorts-worldwide,6199,serif,kepler,kepler,light,o
starwood-hotels--resorts-worldwide,1926,callig,glyphic,trajan,orig,w
starwood-hotels--resorts-worldwide,2236,sans,geom,futura,orig,l
starwood-hotels--resorts-worldwide,1918,callig,glyphic,trajan,orig,i
starwood-hotels--resorts-worldwide,6180,serif,kepler,kepler,light,d
starwood-hotels--resorts-worldwide,6199,serif,kepler,kepler,light,o
starwood-hotels--resorts-worldwide,400,callig,glyphic,copperplate-gothic,orig,r
starwood-hotels--resorts-worldwide,3590,sans,humanist,gillsans,li,e
starwood-hotels--resorts-worldwide,7112,serif,monotype,monotype,orig,o
state-farm-insurance-cos,2061,sans,humanist,gillsans,bi,s
state-farm-insurance-cos,2073,sans,humanist,gillsans,bi,f
state-farm-insurance-cos,4428,serif,slab,rockwell,italic,t
state-farm-insurance-cos,822,serif,oldstyle,centaur,bi,t
state-farm-insurance-cos,4429,serif,slab,rockwell,italic,a
state-farm-insurance-cos,1074,sans,humanist,gillsans,italic,e
state-farm-insurance-cos,4429,serif,slab,rockwell,italic,a
state-farm-insurance-cos,1079,sans,humanist,gillsans,italic,r
state-farm-insurance-cos,3281,sans,grotesque,helvetica,cbi,m
state-farm-insurance-cos,5418,serif,clarendon,clarendon,wbi,a
state-street,389,callig,glyphic,copperplate-gothic,orig,a
state-street,276,serif,transitional,times,cb,t
state-street,4648,sans,grotesque,helvetica,cb,e
state-street,2398,serif,transitional,times,co,r
state-street,4648,sans,grotesque,helvetica,cb,e
state-street,2594,sans,geom,futura,cbi,t
steel-dynamics,3238,sans,grotesque,helvetica,cbi,s
steel-dynamics,3247,sans,grotesque,helvetica,cbi,d
steel-dynamics,2854,sans,grotesque,helvetica,ci,i
steel-dynamics,42,sans,geom,futura,ci,t
steel-dynamics,45,sans,geom,futura,ci,e
steel-dynamics,45,sans,geom,futura,ci,e
steel-dynamics,50,sans,geom,futura,ci,n
steel-dynamics,2843,sans,grotesque,helvetica,ci,a
steel-dynamics,3281,sans,grotesque,helvetica,cbi,m
steel-dynamics,3234,sans,grotesque,helvetica,cbi,c
steel-dynamics,3282,sans,grotesque,helvetica,cbi,n
steel-dynamics,3234,sans,grotesque,helvetica,cbi,c
steel-dynamics,3294,sans,grotesque,helvetica,cbi,y
steel-dynamics,55,sans,geom,futura,ci,s
steel-dynamics,3618,sans,grotesque,helvetica,italic,l
stryker,1740,sans,grotesque,helvetica,orig,k
stryker,96,sans,geom,comfortaa,bold,e
stryker,1888,sans,geom-square,eurostile,orig,r
stryker,5189,sans,grotesque,helvetica,wide,y
stryker,1888,sans,geom-square,eurostile,orig,r
subway,5898,serif,kepler,kepler,cbi,w
subway,3245,sans,grotesque,helvetica,cbi,a
subway,3290,sans,grotesque,helvetica,cbi,u
subway,3246,sans,grotesque,helvetica,cbi,b
subway,4973,sans,grotesque,helvetica,wb,y
subway,5051,sans,grotesque,helvetica,wbi,s
sun-america,599,serif,transitional,times,bold,s
sun-america,594,serif,transitional,times,bold,a
sun-america,650,serif,transitional,times,bold,u
sun-america,2786,sans,humanist,gillsans,cb,n
sun-america,6043,serif,kepler,kepler,co,m
sun-america,639,serif,transitional,times,bold,e
sun-america,6296,serif,kepler,kepler,orig,r
sun-america,5855,serif,kepler,kepler,cb,i
sun-america,638,serif,transitional,times,bold,c
sun-america,637,serif,transitional,times,bold,a
sunoco,3286,sans,grotesque,helvetica,cbi,s
sunoco,5393,serif,clarendon,clarendon,wbi,n
sunoco,3283,sans,grotesque,helvetica,cbi,o
sunoco,1568,serif,transitional,times,bi,c
sunoco,3283,sans,grotesque,helvetica,cbi,o
suntrust,729,sans,grotesque,helvetica,light,i
suntrust,3028,sans,grotesque,helvetica,co,t
suntrust,910,serif,didone,bodoni,bold,s
suntrust,910,serif,didone,bodoni,bold,s
suntrust,6020,serif,kepler,kepler,co,u
suntrust,220,serif,transitional,times,orig,t
supervalu,4328,sans,grotesque,helvetica,bi,s
supervalu,4380,sans,grotesque,helvetica,bi,u
supervalu,4342,sans,grotesque,helvetica,bi,p
supervalu,4333,sans,grotesque,helvetica,bi,e
supervalu,4343,sans,grotesque,helvetica,bi,r
supervalu,5016,sans,grotesque,helvetica,wbi,a
supervalu,4339,sans,grotesque,helvetica,bi,l
supervalu,4380,sans,grotesque,helvetica,bi,u
symantec,4303,sans,geom,comfortaa,orig,o
symantec,5418,serif,clarendon,clarendon,wbi,a
symantec,4533,sans,geom,bauhaus,orig,s
symantec,5169,sans,grotesque,helvetica,wide,t
symantec,2228,sans,geom,futura,orig,m
symantec,1758,sans,grotesque,helvetica,orig,n
symantec,3527,sans,humanist,gillsans,orig,e
symantec,3526,sans,humanist,gillsans,orig,c
symantec,1770,sans,grotesque,helvetica,orig,y
symantec,2782,sans,humanist,gillsans,cb,c
synnex-corporation,325,serif,transitional,times,italic,c
synnex-corporation,6203,serif,kepler,kepler,light,s
synnex-corporation,1857,sans,geom-square,eurostile,orig,n
synnex-corporation,2388,serif,transitional,times,co,e
synnex-corporation,1927,callig,glyphic,trajan,orig,x
synnex-corporation,6541,serif,kepler,kepler,wide,o
synnex-corporation,6541,serif,kepler,kepler,wide,o
synnex-corporation,6541,serif,kepler,kepler,wide,o
sysco,1968,sans,humanist,gillsans,light,d
sysco,1969,sans,humanist,gillsans,light,h
sysco,4263,sans,geom,comfortaa,orig,g
sysco,1380,serif,oldstyle,bembo,orig,t
sysco,2864,serif,clarendon,clarendon,orig,o
sysco,5592,serif,clarendon,clarendon,wl,0
sysco,2229,sans,geom,futura,orig,n
sysco,1880,sans,geom-square,eurostile,orig,g
sysco,4533,sans,geom,bauhaus,orig,s
sysco,1615,sans,geom,comfortaa,light,f
sysco,1982,sans,humanist,gillsans,light,s
sysco,1976,sans,humanist,gillsans,light,c
sysco,2864,serif,clarendon,clarendon,orig,o
sysco,1883,sans,geom-square,eurostile,orig,m
sysco,2040,sans,geom,futura,light,e
sysco,2864,serif,clarendon,clarendon,orig,o
sysco,1883,sans,geom-square,eurostile,orig,m
sysco,3532,sans,humanist,gillsans,orig,s
sysco,4562,sans,geom,bauhaus,orig,c
sysco,2164,serif,slab,rockwell,orig,o
sysco,2473,serif,slab,rockwell,cb,o
sysco,2473,serif,slab,rockwell,cb,o
taco-bell,42,sans,geom,futura,ci,t
taco-bell,4990,sans,grotesque,helvetica,wb,a
taco-bell,4832,sans,geom-square,eurostile,wb,b
taco-bell,2473,serif,slab,rockwell,cb,o
taco-bell,4143,sans,geom,futura,bold,l
taco-bell,4365,sans,grotesque,helvetica,bi,c
taco-bell,4157,sans,geom,futura,bold,e
targa-resources-corp,4912,sans,geom-square,eurostile,wide,t
targa-resources-corp,4898,sans,geom-square,eurostile,wide,a
targa-resources-corp,4967,sans,grotesque,helvetica,wb,r
targa-resources-corp,4882,sans,geom-square,eurostile,wide,g
targa-resources-corp,4898,sans,geom-square,eurostile,wide,a
targa-resources-corp,3709,sans,geom,bauhaus,bold,o
targa-resources-corp,1596,sans,geom,comfortaa,light,o
tata-consultancy-services,3316,sans,grotesque,helvetica,bold,t
tata-consultancy-services,546,sans,humanist,gillsans,bold,a
tata-consultancy-services,3316,sans,grotesque,helvetica,bold,t
tata-consultancy-services,546,sans,humanist,gillsans,bold,a
tata-consultancy-services,3316,sans,grotesque,helvetica,bold,t
tata-consultancy-services,1976,sans,humanist,gillsans,light,c
tata-consultancy-services,1759,sans,grotesque,helvetica,orig,o
tata-consultancy-services,1227,sans,geom-square,eurostile,co,n
tata-consultancy-services,1982,sans,humanist,gillsans,light,s
tata-consultancy-services,401,callig,glyphic,copperplate-gothic,orig,u
tata-consultancy-services,2190,sans,geom,futura,orig,c
tata-consultancy-services,2217,sans,geom,futura,orig,y
tata-consultancy-services,1982,sans,humanist,gillsans,light,s
tata-consultancy-services,3499,sans,humanist,gillsans,orig,e
tata-consultancy-services,2190,sans,geom,futura,orig,c
tata-consultancy-services,1982,sans,humanist,gillsans,light,s
tata-consultancy-services,3316,sans,grotesque,helvetica,bold,t
tata-consultancy-services,3505,sans,humanist,gillsans,orig,l
tata-consultancy-services,4659,sans,grotesque,helvetica,cb,t
tata-consultancy-services,389,callig,glyphic,copperplate-gothic,orig,a
tata-consultancy-services,1727,sans,grotesque,helvetica,orig,n
tata-consultancy-services,4658,sans,grotesque,helvetica,cb,r
tata-consultancy-services,4536,sans,geom,bauhaus,orig,v
tata-consultancy-services,5183,sans,grotesque,helvetica,wide,i
tata-consultancy-services,3499,sans,humanist,gillsans,orig,e
teachers-insurance-and-annuity-association,5149,sans,grotesque,helvetica,wide,t
teachers-insurance-and-annuity-association,5183,sans,grotesque,helvetica,wide,i
teachers-insurance-and-annuity-association,2186,sans,geom,futura,orig,a
teachers-insurance-and-annuity-association,2186,sans,geom,futura,orig,a
tech-data,3259,sans,grotesque,helvetica,cbi,t
tech-data,2959,sans,geom-square,eurostile,bi,h
tech-data,3614,sans,grotesque,helvetica,italic,d
tech-data,512,serif,didone,bodoni,italic,t
tech-data,2660,sans,geom,futura,italic,e
tech-data,1444,callig,casual,nadianne,orig,c
tech-data,4429,serif,slab,rockwell,italic,a
tech-data,4344,sans,grotesque,helvetica,bi,t
tech-mahindra,2785,sans,humanist,gillsans,cb,m
tech-mahindra,4854,sans,geom-square,eurostile,wb,h
tech-mahindra,4853,sans,geom-square,eurostile,wb,d
tech-mahindra,4862,sans,geom-square,eurostile,wb,a
tech-mahindra,4995,sans,grotesque,helvetica,wb,n
tech-mahindra,3531,sans,humanist,gillsans,orig,r
tech-mahindra,4862,sans,geom-square,eurostile,wb,a
tech-mahindra,2791,sans,humanist,gillsans,cb,i
tech-mahindra,560,sans,humanist,gillsans,bold,t
tech-mahindra,4854,sans,geom-square,eurostile,wb,h
tech-mahindra,4864,sans,geom-square,eurostile,wb,e
tech-mahindra,4925,sans,geom-square,eurostile,wide,c
telephone-and-data-systems,378,callig,glyphic,copperplate-gothic,orig,s
telephone-and-data-systems,5149,sans,grotesque,helvetica,wide,t
telephone-and-data-systems,3687,callig,glyphic,copperplate-gothic,bold,d
tenet-healthcare-corp,5107,sans,grotesque,helvetica,wi,t
tenet-healthcare-corp,5107,sans,grotesque,helvetica,wi,t
tenet-healthcare-corp,4431,serif,slab,rockwell,italic,e
tenet-healthcare-corp,2663,sans,geom,futura,italic,n
tenet-healthcare-corp,4431,serif,slab,rockwell,italic,e
tenet-healthcare-corp,1045,sans,humanist,gillsans,italic,h
tenet-healthcare-corp,4091,sans,geom-square,eurostile,italic,e
tenet-healthcare-corp,5073,sans,grotesque,helvetica,wi,a
tenet-healthcare-corp,4097,sans,geom-square,eurostile,italic,l
tenet-healthcare-corp,1054,sans,humanist,gillsans,italic,t
tenet-healthcare-corp,1045,sans,humanist,gillsans,italic,h
tenneco,1568,serif,transitional,times,bi,c
tenneco,5877,serif,kepler,kepler,cbi,o
tenneco,2949,sans,geom-square,eurostile,bi,t
tenneco,2938,sans,geom-square,eurostile,bi,e
tenneco,4341,sans,grotesque,helvetica,bi,n
tenneco,4341,sans,grotesque,helvetica,bi,n
tenneco,2938,sans,geom-square,eurostile,bi,e
teradata,1960,sans,humanist,gillsans,light,t
teradata,391,callig,glyphic,copperplate-gothic,orig,d
teradata,389,callig,glyphic,copperplate-gothic,orig,a
teradata,3510,sans,humanist,gillsans,orig,t
teradata,389,callig,glyphic,copperplate-gothic,orig,a
teradata,1788,sans,geom,futura,cb,b
terex-corporation,4873,sans,geom-square,eurostile,wb,i
terex-corporation,5149,sans,grotesque,helvetica,wide,t
terex-corporation,4957,sans,grotesque,helvetica,wb,e
terex-corporation,4957,sans,grotesque,helvetica,wb,e
terex-corporation,4940,sans,geom-square,eurostile,wide,x
terex-corporation,1712,sans,grotesque,helvetica,orig,o
terex-corporation,4831,sans,geom-square,eurostile,wb,a
tesla,4912,sans,geom-square,eurostile,wide,t
tesoro-corporation,4192,sans,geom,futura,bold,i
tesoro-corporation,3994,sans,geom,futura,bi,t
tesoro-corporation,536,sans,humanist,gillsans,bold,s
tesoro-corporation,3672,callig,glyphic,copperplate-gothic,bold,o
tesoro-corporation,1759,sans,grotesque,helvetica,orig,o
tesoro-corporation,560,sans,humanist,gillsans,bold,t
tesoro-corporation,2072,sans,humanist,gillsans,bi,e
tesoro-corporation,559,sans,humanist,gillsans,bold,r
tesoro-corporation,2430,serif,slab,rockwell,cb,o
tesoro-corporation,2430,serif,slab,rockwell,cb,o
tesoro-corporation,2430,serif,slab,rockwell,cb,o
texas-instruments,3510,sans,humanist,gillsans,orig,t
texas-instruments,209,serif,transitional,times,orig,e
texas-instruments,1631,sans,geom,comfortaa,light,s
texas-instruments,393,callig,glyphic,copperplate-gothic,orig,i
texas-instruments,619,serif,transitional,times,bold,n
texas-instruments,1631,sans,geom,comfortaa,light,s
texas-instruments,220,serif,transitional,times,orig,t
texas-instruments,1673,serif,transitional,americana,bold,r
texas-instruments,876,serif,oldstyle,centaur,bold,u
texas-instruments,216,serif,transitional,times,orig,m
texas-instruments,209,serif,transitional,times,orig,e
texas-instruments,619,serif,transitional,times,bold,n
texas-instruments,220,serif,transitional,times,orig,t
texas-instruments,1631,sans,geom,comfortaa,light,s
textron,3709,sans,geom,bauhaus,bold,o
textron,3313,sans,grotesque,helvetica,bold,n
textron,4039,sans,geom-square,eurostile,bold,t
textron,4157,sans,geom,futura,bold,e
textron,2797,sans,humanist,gillsans,cb,x
textron,4039,sans,geom-square,eurostile,bold,t
textron,559,sans,humanist,gillsans,bold,r
the-bank-of-new-york-mellon,1994,sans,geom,futura,light,f
the-bank-of-new-york-mellon,2027,sans,geom,futura,light,t
the-bank-of-new-york-mellon,2725,sans,geom-square,eurostile,cb,o
the-bank-of-new-york-mellon,1818,sans,geom,futura,cb,e
the-bank-of-new-york-mellon,3433,serif,slab,rockwell,light,b
the-bank-of-new-york-mellon,6260,serif,kepler,kepler,orig,n
the-bank-of-new-york-mellon,2404,serif,transitional,times,co,y
the-bank-of-new-york-mellon,678,serif,transitional,americana,orig,m
the-bank-of-new-york-mellon,2388,serif,transitional,times,co,e
the-bank-of-new-york-mellon,2394,serif,transitional,times,co,l
the-bank-of-new-york-mellon,2394,serif,transitional,times,co,l
the-bank-of-new-york-mellon,689,serif,transitional,americana,orig,o
the-bank-of-new-york-mellon,217,serif,transitional,times,orig,n
the-hartford,622,serif,transitional,times,bold,t
the-hartford,1721,sans,grotesque,helvetica,orig,h
the-hartford,3499,sans,humanist,gillsans,orig,e
the-hartford,376,callig,glyphic,copperplate-gothic,orig,o
the-hartford,4280,sans,geom,comfortaa,orig,r
the-hartford,66,sans,geom,comfortaa,bold,d
the-hartford,4269,sans,geom,comfortaa,orig,h
the-hartford,2186,sans,geom,futura,orig,a
the-hartford,4280,sans,geom,comfortaa,orig,r
the-hartford,3510,sans,humanist,gillsans,orig,t
the-hartford,374,callig,glyphic,copperplate-gothic,orig,f
the-hartford,3715,sans,geom,bauhaus,bold,4
the-north-face,5149,sans,grotesque,helvetica,wide,t
the-north-face,3688,callig,glyphic,copperplate-gothic,bold,h
the-north-face,549,sans,humanist,gillsans,bold,e
the-north-face,1727,sans,grotesque,helvetica,orig,n
the-north-face,1759,sans,grotesque,helvetica,orig,o
the-north-face,1729,sans,grotesque,helvetica,orig,r
the-north-face,2765,sans,humanist,gillsans,cb,t
the-north-face,3688,callig,glyphic,copperplate-gothic,bold,h
the-north-face,1754,sans,grotesque,helvetica,orig,c
the-north-face,550,sans,humanist,gillsans,bold,f
the-north-face,3685,callig,glyphic,copperplate-gothic,bold,a
the-north-face,549,sans,humanist,gillsans,bold,e
thermo-fisher-scientific,4039,sans,geom-square,eurostile,bold,t
thermo-fisher-scientific,4049,sans,geom-square,eurostile,bold,h
thermo-fisher-scientific,550,sans,humanist,gillsans,bold,f
thermo-fisher-scientific,4049,sans,geom-square,eurostile,bold,h
thermo-fisher-scientific,3093,serif,slab,rockwell,bold,e
thermo-fisher-scientific,3348,sans,grotesque,helvetica,bold,r
thermo-fisher-scientific,4185,sans,geom,futura,bold,m
thermo-fisher-scientific,580,sans,humanist,gillsans,bold,o
thermo-fisher-scientific,3300,sans,grotesque,helvetica,bold,s
thermo-fisher-scientific,3093,serif,slab,rockwell,bold,e
thermo-fisher-scientific,3758,sans,geom,bauhaus,bold,r
thermo-fisher-scientific,2791,sans,humanist,gillsans,cb,i
thermo-fisher-scientific,1631,sans,geom,comfortaa,light,s
thermo-fisher-scientific,1932,sans,humanist,gillsans,light,c
thermo-fisher-scientific,1932,sans,humanist,gillsans,light,c
thermo-fisher-scientific,5183,sans,grotesque,helvetica,wide,i
thermo-fisher-scientific,1719,sans,grotesque,helvetica,orig,e
thermo-fisher-scientific,3507,sans,humanist,gillsans,orig,n
thermo-fisher-scientific,1730,sans,grotesque,helvetica,orig,t
thermo-fisher-scientific,729,sans,grotesque,helvetica,light,i
thermo-fisher-scientific,727,sans,grotesque,helvetica,light,f
thermo-fisher-scientific,729,sans,grotesque,helvetica,light,i
thomson-reuters,1818,sans,geom,futura,cb,e
thomson-reuters,81,sans,geom,comfortaa,bold,t
thomson-reuters,1721,sans,grotesque,helvetica,orig,h
thomson-reuters,376,callig,glyphic,copperplate-gothic,orig,o
thomson-reuters,1726,sans,grotesque,helvetica,orig,m
thomson-reuters,4533,sans,geom,bauhaus,orig,s
thomson-reuters,1759,sans,grotesque,helvetica,orig,o
thomson-reuters,1727,sans,grotesque,helvetica,orig,n
thomson-reuters,400,callig,glyphic,copperplate-gothic,orig,r
