,name,feat,area,frac,label
490,att,3,711.0,0.04339599609375,1.0
491,att,4,346.0,0.0211181640625,23.0
492,att,5,138.0,0.0084228515625,91.0
493,audi,0,8632.0,0.2165362231587397,6.0
494,autoliv,0,406.0,0.00580497569345153,11.0
495,autoliv,1,826.0,0.01181012296253932,53.0
496,autoliv,2,580.0,0.00829282241921647,23.0
497,autoliv,3,418.0,0.005976551329711181,76.0
498,autoliv,4,3285.0,0.04696883042607949,91.0
499,autoliv,5,555.0,0.007935373177008865,65.0
500,autoliv,6,945.0,0.013511581355447529,27.0
501,autoliv,7,928.0,0.013268515870746352,71.0
502,autoliv,8,394.0,0.005633400057191879,51.0
503,autoliv,9,581.0,0.008307120388904776,65.0
504,autoliv,10,451.0,0.006448384329425221,15.0
505,autoliv,11,234.0,0.0033457249070631967,9999.0
506,autoliv,12,574.0,0.008207034601086646,58.0
507,autoliv,13,2095.0,0.029954246496997426,78.0
508,autoliv,14,1492.0,0.02133257077494996,4.0
509,autoliv,15,522.0,0.007463540177294823,70.0
510,autoliv,16,161.0,0.002301973119816986,9999.0
511,autoliv,17,82.0,0.0011724335144409493,9999.0
512,autonation,0,530.0,0.007322464769273278,23.0
513,autonation,1,2314.0,0.0319701575020724,99.0
514,autonation,2,1536.0,0.02122133185962973,63.0
515,autonation,3,791.0,0.0109284332688588,91.0
516,autonation,4,29.0,0.00040066316662061335,9999.0
517,autoowners-insurance-group,0,2174.0,0.02999737833400025,74.0
518,autoowners-insurance-group,1,1793.0,0.02474024809239303,33.0
519,autoowners-insurance-group,2,729.0,0.010058918493783892,15.0
520,autoowners-insurance-group,3,1088.0,0.015012487409104082,80.0
521,autoowners-insurance-group,4,858.0,0.011838891725194213,33.0
522,autoowners-insurance-group,5,708.0,0.009769155409600815,14.0
523,autoowners-insurance-group,6,1244.0,0.01716501317732121,79.0
524,autoowners-insurance-group,7,1067.0,0.014722724324921003,24.0
525,autoowners-insurance-group,8,619.0,0.008541111862348736,28.0
526,autoowners-insurance-group,9,658.0,0.009079243304403021,14.0
527,autoowners-insurance-group,10,206.0,0.002842437873414927,9999.0
528,autoowners-insurance-group,11,304.0,0.004194665599602611,9999.0
529,autoowners-insurance-group,12,307.0,0.004236060325914478,9999.0
530,autozone,0,2918.0,0.06908143939393939,11.0
531,autozone,1,694.0,0.01642992424242424,32.0
532,autozone,2,520.0,0.01231060606060606,86.0
533,autozone,3,325.0,0.007694128787878787,86.0
534,autozone,4,196.0,0.0046401515151515155,9999.0
535,autozone,5,1056.0,0.025,27.0
536,autozone,6,1029.0,0.024360795454545454,27.0
537,autozone,7,488.0,0.011553030303030305,15.0
538,autozone,8,695.0,0.016453598484848484,14.0
539,autozone,9,696.0,0.016477272727272726,14.0
540,autozone,10,670.0,0.015861742424242424,14.0
541,autozone,11,683.0,0.016169507575757577,64.0
542,autozone,12,676.0,0.016003787878787878,27.0
543,autozone,13,171.0,0.004048295454545455,9999.0
544,autozone,14,316.0,0.0074810606060606065,23.0
545,autozone,15,187.0,0.004427083333333333,9999.0
546,autozone,16,237.0,0.005610795454545454,23.0
547,autozone,17,176.0,0.0041666666666666675,9999.0
548,autozone,18,39.0,0.0009232954545454543,9999.0
549,autozone,19,1951.0,0.04618844696969697,11.0
550,autozone,20,1353.0,0.03203125,24.0
551,autozone,21,1547.0,0.036624053030303035,11.0
552,autozone,22,42.0,0.0009943181818181817,9999.0
553,avery-dennison-corporation,0,291.0,0.0045189843931982285,9999.0
554,avery-dennison-corporation,1,306.0,0.00475192173305381,9999.0
555,avery-dennison-corporation,2,271.0,0.0042084012733907905,9999.0
556,avery-dennison-corporation,3,356.0,0.0055283795325724045,12.0
557,avery-dennison-corporation,4,355.0,0.005512850376582033,37.0
558,avery-dennison-corporation,5,222.0,0.003447472629862567,9999.0
559,avery-dennison-corporation,6,320.0,0.0049693299169190144,9999.0
560,avery-dennison-corporation,7,255.0,0.00395993477754484,9999.0
561,avery-dennison-corporation,8,306.0,0.00475192173305381,9999.0
562,avery-dennison-corporation,9,308.0,0.004782980045034553,9999.0
563,avery-dennison-corporation,10,6747.0,0.10477521546703936,2.0
564,avery-dennison-corporation,11,431.0,0.0066930662318502995,76.0
565,avery-dennison-corporation,12,529.0,0.008214923518906748,73.0
566,avery-dennison-corporation,13,572.0,0.00888267722649274,95.0
567,avery-dennison-corporation,14,537.0,0.008339156766829723,93.0
568,avery-dennison-corporation,15,507.0,0.007873282087118566,73.0
569,avis-budget-group,0,592.0,0.022356495468277945,67.0
570,avis-budget-group,1,208.0,0.00785498489425982,88.0
571,avis-budget-group,2,221.0,0.008345921450151058,45.0
572,avis-budget-group,3,136.0,0.00513595166163142,23.0
573,avis-budget-group,4,116.0,0.004380664652567976,9999.0
574,avis-budget-group,5,166.0,0.006268882175226586,76.0
575,avis-budget-group,6,43.0,0.0016238670694864047,9999.0
576,avis-budget-group,7,1928.0,0.07280966767371601,25.0
577,avis-budget-group,8,293.0,0.011064954682779456,45.0
578,avis-budget-group,9,650.0,0.02454682779456193,55.0
579,avis-budget-group,10,255.0,0.009629909365558912,97.0
580,avnet,0,217.0,0.002928870292887029,9999.0
581,avnet,1,240.0,0.003239303549736807,9999.0
582,avnet,2,265.0,0.003576731002834391,9999.0
583,avnet,3,289.0,0.003900661357808071,9999.0
584,avnet,4,638.0,0.008611148603050345,91.0
585,avnet,5,708.0,0.00955594547172358,91.0
586,avnet,6,542.0,0.007315427183155622,91.0
587,avnet,7,607.0,0.008192738561209341,91.0
588,avnet,8,639.0,0.008624645701174247,91.0
589,avnet,9,560.0,0.007558374949385881,91.0
590,avnet,10,739.0,0.009974355513564584,91.0
591,avnet,11,454.0,0.006127682548252126,91.0
592,avnet,12,494.0,0.0066675664732082605,91.0
593,avnet,13,374.0,0.005047914698339857,91.0
594,avnet,14,1609.0,0.02171683088136051,45.0
595,avnet,15,861.0,0.011621001484680794,78.0
596,avnet,16,671.0,0.009056552841139156,15.0
597,avnet,17,1253.0,0.01691186394925091,58.0
598,avnet,18,1534.0,0.02070454852206776,22.0
599,avnet,19,1037.0,0.013996490754487785,78.0
600,avnet,20,154.0,0.0020785531110811177,9999.0
601,avnet,21,188.0,0.002537454447293832,9999.0
602,avnet,22,86.0,0.0011607504386556891,9999.0
603,avon,0,168.0,0.009167303284950344,23.0
604,avon,1,126.0,0.006875477463712758,23.0
605,avon,2,106.0,0.0057841318345520035,23.0
606,avon,3,163.0,0.008894466877660155,23.0
607,avon,4,21.0,0.001145912910618793,9999.0
608,bacardi,0,1047.0,0.0428676711431379,34.0
609,bacardi,1,114.0,0.004667540124467737,9999.0
610,bacardi,2,73.0,0.0029888634130363573,9999.0
611,bacardi,3,99.0,0.0040533901080904025,9999.0
612,bacardi,4,192.0,0.007861120209629872,92.0
613,bacardi,5,190.0,0.007779233540779561,92.0
614,bacardi,6,2919.0,0.11951359318702914,65.0
615,bacardi,7,17.0,0.0006960366852276449,9999.0
616,baker-hughes,0,1140.0,0.02783203125,22.0
617,baker-hughes,1,643.0,0.0156982421875,15.0
618,baker-hughes,2,136.0,0.0033203125,9999.0
619,baker-hughes,3,1644.0,0.04013671875,65.0
620,baker-hughes,4,1067.0,0.0260498046875,65.0
621,baker-hughes,5,410.0,0.010009765625,83.0
622,baker-hughes,6,561.0,0.0136962890625,22.0
623,baker-hughes,7,692.0,0.01689453125,95.0
624,baker-hughes,8,749.0,0.0182861328125,33.0
625,baker-hughes,9,559.0,0.0136474609375,22.0
626,baker-hughes,10,1345.0,0.0328369140625,20.0
627,ball-corp,0,16044.0,0.4738894139886578,5.0
628,ball-corp,1,247.0,0.007295604914933838,27.0
629,ball-corp,2,394.0,0.011637523629489605,27.0
630,ball-corp,3,116.0,0.0034262759924385635,9999.0
631,ball-corp,4,122.0,0.0036034971644612478,9999.0
632,ball-corp,5,118.0,0.003485349716446125,9999.0
633,bank-of-america,0,374.0,0.005069399262632834,71.0
634,bank-of-america,1,478.0,0.006479071784862286,71.0
635,bank-of-america,2,732.0,0.00992192582953806,45.0
636,bank-of-america,3,1182.0,0.016021470396877034,62.0
637,bank-of-america,4,616.0,0.008349598785512904,60.0
638,bank-of-america,5,732.0,0.00992192582953806,45.0
639,bank-of-america,6,249.0,0.003375081327260898,9999.0
640,bank-of-america,7,296.0,0.004012144870960746,9999.0
641,bank-of-america,8,1266.0,0.017160052049446976,71.0
642,bank-of-america,9,1433.0,0.01942366081110388,71.0
643,bank-of-america,10,110.0,0.0014909997831273046,9999.0
644,bank-of-america,11,33.0,0.00044729993493819133,9999.0
645,barnes-noble,0,65.0,0.002770083102493075,9999.0
646,barnes-noble,1,274.0,0.011676965693586193,72.0
647,barnes-noble,2,41.0,0.0017472831877264011,9999.0
648,barnes-noble,3,48.0,0.0020455998295333478,9999.0
649,barnes-noble,4,41.0,0.0017472831877264011,9999.0
650,barnes-noble,5,96.0,0.0040911996590666955,9999.0
651,barnes-noble,6,8.0,0.0003409333049222246,9999.0
652,baxalta-incorporated,0,54.0,0.00319677954061094,9999.0
653,baxalta-incorporated,1,276.0,0.01633909542978925,13.0
654,baxalta-incorporated,2,297.0,0.01758228747336017,84.0
655,baxalta-incorporated,3,52.0,0.0030783802983660904,9999.0
656,baxalta-incorporated,4,47.0,0.0027823821927539663,9999.0
657,baxalta-incorporated,5,48.0,0.0028415818138763913,9999.0
658,baxalta-incorporated,6,54.0,0.00319677954061094,9999.0
659,baxalta-incorporated,7,358.0,0.021193464361828084,84.0
660,baxalta-incorporated,8,80.0,0.004735969689793985,9999.0
661,baxalta-incorporated,9,495.0,0.02930381245560028,63.0
662,baxalta-incorporated,10,83.0,0.00491356855316126,9999.0
663,baxalta-incorporated,11,84.0,0.004972768174283685,9999.0
664,baxalta-incorporated,12,493.0,0.029185413213355438,63.0
665,baxalta-incorporated,13,487.0,0.028830215486620882,63.0
666,baxalta-incorporated,14,84.0,0.004972768174283685,9999.0
667,baxalta-incorporated,15,84.0,0.004972768174283685,9999.0
668,baxter-international,0,6607.0,0.09128842832469776,80.0
669,baxter-international,1,2897.0,0.04002763385146805,22.0
670,baxter-international,2,2454.0,0.03390673575129534,28.0
671,baxter-international,3,3206.0,0.04429706390328152,71.0
672,baxter-international,4,3963.0,0.05475647668393782,20.0
673,baxter-international,5,4112.0,0.05681519861830742,20.0
674,bbt,0,3937.0,0.1301702760786907,82.0
675,bcg,0,16203.0,0.07169024927659348,1.0
676,bcg,1,509.0,0.002252072880441035,9999.0
677,bcg,2,408.0,0.001805197908094189,9999.0
678,bcg,3,247.0,0.0010928526551452565,9999.0
679,bcg,4,242.0,0.0010707301317617493,9999.0
680,bcg,5,308.0,0.0013627474404240445,9999.0
681,bcg,6,297.0,0.0013140778889803287,9999.0
682,becton-dickinson-and-company,0,1387.0,0.05109784851164161,67.0
683,becton-dickinson-and-company,1,1402.0,0.051650456822870616,25.0
684,becton-dickinson-and-company,2,2931.0,0.10797966401414676,77.0
685,bed-bath-and-beyond,0,2817.0,0.020232708468002587,51.0
686,bed-bath-and-beyond,1,5265.0,0.037815126050420166,11.0
687,bed-bath-and-beyond,2,3261.0,0.023421676362852837,76.0
688,bed-bath-and-beyond,3,6016.0,0.04320907850319615,62.0
689,bed-bath-and-beyond,4,8051.0,0.05782518135459312,11.0
690,bed-bath-and-beyond,5,6740.0,0.04840910723263665,55.0
691,bed-bath-and-beyond,6,213.0,0.0015298427063132945,9999.0
692,berkshire-hathaway,0,227.0,0.004386982065553493,9999.0
693,berkshire-hathaway,1,288.0,0.005565862708719851,95.0
694,berkshire-hathaway,2,283.0,0.005469233147804575,81.0
695,berkshire-hathaway,3,308.0,0.005952380952380952,31.0
696,berkshire-hathaway,4,310.0,0.005991032776747064,95.0
697,berkshire-hathaway,5,203.0,0.003923160173160173,9999.0
698,berkshire-hathaway,6,174.0,0.003362708719851577,9999.0
699,berkshire-hathaway,7,783.0,0.015132189239332097,55.0
700,berkshire-hathaway,8,700.0,0.013528138528138528,67.0
701,berkshire-hathaway,9,253.0,0.004889455782312925,9999.0
702,berkshire-hathaway,10,18.0,0.00034786641929499066,9999.0
703,best-buy,0,10200.0,0.2827050997782705,68.0
704,best-buy,1,1115.0,0.030903547671840358,23.0
705,best-buy,2,1082.0,0.029988913525498886,33.0
706,best-buy,3,884.0,0.024501108647450108,50.0
707,best-buy,4,883.0,0.02447339246119734,36.0
708,best-buy,5,718.0,0.019900221729490027,58.0
709,best-buy,6,1083.0,0.030016629711751664,33.0
710,best-buy,7,1817.0,0.05036031042128603,25.0
711,best-buy,8,17738.0,0.4916297117516629,29.0
712,big-lots,0,3637.0,0.05207244613071802,15.0
713,big-lots,1,544.0,0.007788674923043882,65.0
714,big-lots,2,6222.0,0.0890829694323144,33.0
715,big-lots,3,61.0,0.0008733624454148473,9999.0
716,biogen-idec-inc,0,1711.0,0.025687605092481386,23.0
717,biogen-idec-inc,1,38.0,0.0005705020417967813,9999.0
718,biogen-idec-inc,2,37.0,0.0005554888301705501,9999.0
719,biogen-idec-inc,3,102.0,0.0015313475858755705,9999.0
720,black-and-decker,0,1799.0,0.027198234155781327,32.0
721,black-and-decker,1,868.0,0.013122883405902274,13.0
722,black-and-decker,2,2496.0,0.03773584905660377,54.0
723,black-and-decker,3,3038.0,0.045930091920657966,94.0
724,black-and-decker,4,3333.0,0.0503900580551524,33.0
725,blackrock,0,2758.0,0.03617998163452709,18.0
726,blackrock,1,984.0,0.012908303817394726,72.0
727,blackrock,2,999.0,0.013105076741440378,72.0
728,blackrock,3,2114.0,0.02773186409550046,81.0
729,blackstone,0,34588.0,0.5907631345221015,66.0
730,blackstone,1,227.0,0.003877160620345699,9999.0
731,blackstone,2,367.0,0.00626836100293776,58.0
732,blackstone,3,317.0,0.005414360866297738,65.0
733,bmw,0,3174.0,0.04519757920968316,10.0
734,bmw,1,3194.0,0.04548237807048772,53.0
735,bmw,2,19848.0,0.2826343894624421,61.0
736,bmw,3,847.0,0.01206123175507298,23.0
737,bmw,4,129.0,0.0018369526521893915,9999.0
738,bmw,5,6722.0,0.09572089711641152,51.0
739,bmw,6,138.0,0.0019651121395514413,9999.0
740,bnsf-railway,0,7291.0,0.09342046255365494,1.0
741,bnsf-railway,1,4077.0,0.052239092831059014,25.0
742,bnsf-railway,2,4354.0,0.05578832724710103,25.0
743,bnsf-railway,3,4933.0,0.06320712409507337,25.0
744,bnsf-railway,4,2884.0,0.03695303991287078,71.0
745,bnsf-railway,5,66.0,0.0008456659619450318,9999.0
746,boeing,0,1581.0,0.023359929078014183,71.0
747,boeing,1,1492.0,0.022044917257683216,24.0
748,boeing,2,1132.0,0.016725768321513002,71.0
749,boeing,3,698.0,0.010313238770685578,27.0
750,boeing,4,1322.0,0.01953309692671395,71.0
751,boeing,5,1432.0,0.021158392434988182,24.0
752,boeing,6,1776.0,0.02624113475177305,23.0
753,bond-street,0,4234.0,0.06935298935298935,9.0
754,bond-street,1,469.0,0.007682227682227681,99.0
755,bond-street,2,458.0,0.007502047502047501,0.0
756,bond-street,3,448.0,0.007338247338247337,95.0
757,bond-street,4,591.0,0.00968058968058968,99.0
758,booking,0,1500.0,0.02517200872629636,34.0
759,booking,1,960.0,0.016110085584829667,60.0
760,booking,2,159.0,0.002668232924987414,9999.0
761,booz-allen-hamilton-holding-corp,0,331.0,0.007075824622159515,43.0
762,booz-allen-hamilton-holding-corp,1,232.0,0.004959490369610295,9999.0
763,booz-allen-hamilton-holding-corp,2,25.0,0.0005344278415528336,9999.0
764,booz-allen-hamilton-holding-corp,3,335.0,0.00716133307680797,84.0
765,borgwarner-inc,0,5799.0,0.04091005291005291,10.0
766,borgwarner-inc,1,3930.0,0.027724867724867725,33.0
767,boston-scientific-corp,0,701.0,0.011932930462166992,43.0
768,boston-scientific-corp,1,1175.0,0.020001702272533832,90.0
769,boston-scientific-corp,2,596.0,0.010145544301642693,89.0
770,bristol-myers-squibb,0,288.0,0.003846153846153847,9999.0
771,bristol-myers-squibb,1,309.0,0.004126602564102564,9999.0
772,bristol-myers-squibb,2,310.0,0.004139957264957265,9999.0
773,bristol-myers-squibb,3,726.0,0.00969551282051282,34.0
774,bristol-myers-squibb,4,828.0,0.011057692307692308,38.0
775,bristol-myers-squibb,5,326.0,0.004353632478632479,9999.0
776,bristol-myers-squibb,6,369.0,0.004927884615384615,9999.0
777,bristol-myers-squibb,7,275.0,0.003672542735042735,9999.0
778,bristol-myers-squibb,8,275.0,0.003672542735042735,9999.0
779,bristol-myers-squibb,9,259.0,0.0034588675213675212,9999.0
780,bristol-myers-squibb,10,48.0,0.000641025641025641,9999.0
781,bristol-myers-squibb,11,46.0,0.0006143162393162393,9999.0
782,bristol-myers-squibb,12,580.0,0.007745726495726495,79.0
783,broadcom,0,1741.0,0.02441315870656533,40.0
784,broadcom,1,1527.0,0.021412345402024847,91.0
785,broadcom,2,1565.0,0.02194520010096194,91.0
786,broadcom,3,62.0,0.0008693945087921025,9999.0
787,budweiser,0,5006.0,0.1001520486555698,25.0
788,budweiser,1,2330.0,0.04661491677336748,16.0
789,budweiser,2,212.0,0.004241357234314981,9999.0
790,budweiser,3,492.0,0.009843149807938541,32.0
791,budweiser,4,6311.0,0.1262604033290653,1.0
792,budweiser,5,15006.0,0.3002160691421255,6.0
793,budweiser,6,26.0,0.0005201664532650448,9999.0
794,buick,0,95.0,0.00432762390670554,9999.0
795,buick,1,39.0,0.0017766034985422737,9999.0
796,buick,2,90.0,0.0040998542274052465,9999.0
797,buick,3,73.0,0.0033254373177842565,9999.0
798,buick,4,113.0,0.005147594752186589,72.0
799,buick,5,78.0,0.0035532069970845475,9999.0
800,buick,6,40.0,0.0018221574344023325,9999.0
801,buick,7,37.0,0.0016854956268221575,9999.0
802,buick,8,55.0,0.002505466472303207,9999.0
803,buick,9,198.0,0.009019679300291546,23.0
804,buick,10,170.0,0.007744169096209913,23.0
805,buick,11,38.0,0.0017310495626822158,9999.0
806,buick,12,46.0,0.0020954810495626822,9999.0
807,buick,13,1862.0,0.08482142857142858,65.0
808,burberry,0,182.0,0.0025435691026232305,9999.0
809,burberry,1,141.0,0.0019705672718125025,9999.0
810,burberry,2,170.0,0.0023758612497030173,9999.0
811,burberry,3,411.0,0.005743993962517295,11.0
812,burberry,4,71.0,0.00099227146311126,9999.0
813,burberry,5,77.0,0.0010761253895713667,9999.0
814,burberry,6,90.0,0.0012578088969015975,9999.0
815,burberry,7,133.0,0.001858762036532361,9999.0
816,burberry,8,90.0,0.0012578088969015975,9999.0
817,burberry,9,93.0,0.0012997358601316506,9999.0
818,burberry,10,135.0,0.0018867133453523961,9999.0
819,burberry,11,137.0,0.001914664654172432,9999.0
820,burberry,12,136.0,0.0019006889997624141,9999.0
821,burberry,13,98.0,0.0013696141321817394,9999.0
822,burberry,14,99.0,0.0013835897865917572,9999.0
823,burberry,15,129.0,0.001802859418892289,9999.0
824,burberry,16,107.0,0.001495395021871899,9999.0
825,burberry,17,74.0,0.0010341984263413132,9999.0
826,burberry,18,72.0,0.001006247117521278,9999.0
827,burberry,19,3791.0,0.052981705868377284,16.0
828,burberry,20,45.0,0.0006289044484507987,9999.0
829,burberry,21,86.0,0.0012019062792615266,9999.0
830,burberry,22,427.0,0.005967604433077579,87.0
831,burberry,23,327.0,0.004570038992075804,9999.0
832,burberry,24,437.0,0.006107360977177756,87.0
833,burberry,25,427.0,0.005967604433077579,87.0
834,burberry,26,396.0,0.005534359146367029,87.0
835,burberry,27,457.0,0.006386874065378112,87.0
836,burberry,28,435.0,0.006079409668357721,87.0
837,burberry,29,316.0,0.004416306793565609,9999.0
838,burberry,30,52.0,0.0007267340293209229,9999.0
839,burberry,31,39.0,0.0005450505219906923,9999.0
840,burberry,32,50.0,0.0006987827205008875,9999.0
841,burberry,33,54.0,0.0007546853381409584,9999.0
842,burberry,34,49.0,0.0006848070660908697,9999.0
843,burger-king,0,2862.0,0.04317653803216365,71.0
844,burger-king,1,3001.0,0.04527351175210452,71.0
845,burger-king,2,6007.0,0.09062245421355944,1.0
846,burger-king,3,800.0,0.012068913496062516,97.0
847,burger-king,4,663.0,0.010002112059861809,8.0
848,burger-king,5,885.0,0.013351235555019159,14.0
849,burger-king,6,824.0,0.012430980900944391,97.0
