"","name","feat","area","frac","ftype","style","family","ver"
"46991","ross-dress-for-less",9999,396,0.00552239638534055,"sans","from_selem","from_selem","bold"
"47071","rr-donnelley-and-sons-co",9999,3902,0.0269653914197258,"serif","from_selem","from_selem","orig"
"47131","ryder-system",9999,539,0.00723489932885906,"callig","from_selem","from_selem","condensed"
"47141","ryder-system",9999,670,0.00899328859060403,"sans","from_selem","from_selem","bi"
"47151","ryder-system",9999,414,0.00555704697986577,"sans","from_selem","from_selem","bi"
"47161","ryder-system",9999,412,0.00553020134228188,"sans","from_selem","from_selem","bi"
"47171","ryder-system",9999,413,0.00554362416107383,"sans","from_selem","from_selem","bi"
"47191","ryder-system",9999,1102,0.0147919463087248,"sans","from_selem","from_selem","bi"
"4749","sandisk",9999,3797,0.0498555672268908,"mi","from_selem","from_selem","mix"
"4750","sandisk",9999,2822,0.0370535714285714,"sans","from_selem","from_selem","orig"
"4752","sanmina-corporation",9999,1458,0.0221348434012965,"wrong","from_selem","from_selem","wrong"
"4756","sanmina-corporation",9999,395,0.0059967511272374,"sans","from_selem","from_selem","bold"
"4757","sanmina-corporation",9999,414,0.00628520244728173,"sans","from_selem","from_selem","bold"
"4771","schlumberger",9999,3192,0.0424524537837478,"sans","from_selem","from_selem","bi"
"4775","sealed-air-corporation",9999,946,0.013089802130898,"sans","from_selem","from_selem","bold"
"4776","sealed-air-corporation",9999,930,0.0128684101286841,"sans","from_selem","from_selem","orig"
"4777","sealed-air-corporation",9999,711,0.00983810709838107,"sans","from_selem","from_selem","bold"
"4778","sealed-air-corporation",9999,731,0.0101148471011485,"sans","from_selem","from_selem","bold"
"4779","sealed-air-corporation",9999,709,0.00981043309810433,"sans","from_selem","from_selem","bold"
"4783","sealed-air-corporation",9999,2711,0.0375121073751211,"sans","from_selem","from_selem","mix"
"4785","sealed-air-corporation",9999,898,0.0124256261242563,"sans","from_selem","from_selem","bold"
"4786","sealed-air-corporation",9999,910,0.0125916701259167,"sans","from_selem","from_selem","bold"
"4787","sealed-air-corporation",9999,897,0.0124117891241179,"sans","from_selem","from_selem","bold"
"4832","sheraton",9999,427,0.00825918762088975,"sans","from_selem","from_selem","orig"
"4833","sheraton",9999,483,0.00934235976789168,"serif","from_selem","from_selem","orig"
"4834","sheraton",9999,292,0.00564796905222437,"sans","from_selem","from_selem","bold"
"4835","sheraton",9999,398,0.00769825918762089,"serif","from_selem","from_selem","orig"
"4836","sheraton",9999,433,0.0083752417794971,"serif","from_selem","from_selem","bold"
"4853","sheraton",9999,598,0.0115667311411992,"sans","from_selem","from_selem","orig"
"4854","sheraton",9999,647,0.0125145067698259,"mix","from_selem","from_selem","mix"
"4856","sheraton",9999,401,0.00775628626692457,"sans","from_selem","from_selem","bold"
"4857","sheraton",9999,527,0.0101934235976789,"serif","from_selem","from_selem","bold"
"4878","sherwin-williams",9999,549,0.0107909426841733,"sans","from_selem","from_selem","bold"
"4890","siemens",9999,1833,0.0605750165234633,"sans","from_selem","from_selem","bold"
"4891","siemens",9999,1332,0.0440185062789161,"sans","from_selem","from_selem","bold"
"4893","simon-property-group",9999,987,0.0184900711877108,"sans","from_selem","from_selem","orig"
"4894","simon-property-group",9999,991,0.0185650056200824,"sans","from_selem","from_selem","bold"
"4895","simon-property-group",9999,1054,0.0197452229299363,"sans","from_selem","from_selem","bold"
"4896","simon-property-group",9999,984,0.018433870363432,"sans","from_selem","from_selem","bold"
"4904","skechers",9999,2031,0.042705748769923,"sans","from_selem","from_selem","bi"
"4906","skechers",9999,1582,0.0332646452752429,"sans","from_selem","from_selem","italics"
"4907","skechers",9999,2227,0.0468270322553514,"sans","from_selem","from_selem","bi"
"4908","skechers",9999,1688,0.0354935026704235,"sans","from_selem","from_selem","bi"
"4909","skechers",9999,2326,0.0489087009546238,"sans","from_selem","from_selem","bi"
"4910","skechers",9999,2036,0.0428108835527146,"sans","from_selem","from_selem","bi"
"4912","snap-on-inc",9999,2642,0.0376986958134757,"sans","from_selem","from_selem","bi"
"4913","snap-on-inc",9999,2604,0.0371564738449245,"sans","from_selem","from_selem","bi"
"4914","snap-on-inc",9999,2685,0.0383122627778888,"sans","from_selem","from_selem","bi"
"4915","snap-on-inc",9999,3182,0.0454039553665706,"sans","from_selem","from_selem","bi"
"4916","snap-on-inc",9999,2226,0.031762792157758,"sans","from_selem","from_selem","bi"
"4918","sonic-automotive",9999,2144,0.0383480298341949,"sans","from_selem","from_selem","italics"
"4920","sonic-automotive",9999,1090,0.0194959666601084,"sans","from_selem","from_selem","italics"
"4921","sonic-automotive",9999,1643,0.029387039653723,"sans","from_selem","from_selem","bi"
"4922","sonic-automotive",9999,1631,0.0291724051583824,"sans","from_selem","from_selem","bi"
"4934","sony",9999,5343,0.0707269935401885,"sans","from_selem","from_selem","bold"
"4935","sony",9999,5106,0.0675897490204384,"sans","from_selem","from_selem","bold"
"4936","sony",9999,5264,0.0696812453669385,"sans","from_selem","from_selem","bi"
"4939","southern-company",9999,589,0.00856316240931626,"sans","from_selem","from_selem","bold"
"4940","southern-company",9999,767,0.0111510111510112,"sans","from_selem","from_selem","bold"
"4950","spartannash-company",9999,742,0.0099330655957162,"sans","from_selem","from_selem","mix"
"4951","spartannash-company",9999,584,0.00781793842034806,"sans","from_selem","from_selem","bold"
"4952","spartannash-company",9999,577,0.00772423025435074,"sans","from_selem","from_selem","bold"
"4953","spartannash-company",9999,573,0.0076706827309237,"sans","from_selem","from_selem","bold"
"4954","spartannash-company",9999,573,0.0076706827309237,"sans","from_selem","from_selem","bold"
"4955","spartannash-company",9999,525,0.0070281124497992,"sans","from_selem","from_selem","orig"
"4960","spectra-energy-corp",9999,670,0.00967006321623416,"sans","from_selem","from_selem","bold"
"4961","spectra-energy-corp",9999,639,0.00922264238085616,"mix","from_selem","from_selem","mix"
"4962","spectra-energy-corp",9999,686,0.0099009900990099,"sans","from_selem","from_selem","bold"
"4965","spectra-energy-corp",9999,925,0.0133504604104725,"sans","from_selem","from_selem","bold"
"4966","spectra-energy-corp",9999,922,0.0133071616199521,"sans","from_selem","from_selem","bold"
"4978","spectrum",9999,266,0.0201149425287356,"mix","from_selem","from_selem","mix"
"4981","spirit-aerosystems-holdings",9999,681,0.00953247480403135,"sans","from_selem","from_selem","bold"
"4982","spirit-aerosystems-holdings",9999,548,0.00767077267637178,"sans","from_selem","from_selem","bold"
"4983","spirit-aerosystems-holdings",9999,648,0.00907054871220605,"sans","from_selem","from_selem","bold"
"5010","sprite",9999,226,0.00905557559001482,"sans","from_selem","from_selem","bi"
"5014","sprite",9999,647,0.0259245902953079,"sans","from_selem","from_selem","bi"
"5018","sprite",9999,309,0.0123812958288256,"sans","from_selem","from_selem","bi"
"5030","st-jude-medical",9999,500,0.00648298217179903,"serif","from_selem","from_selem","orig"
"5033","st-jude-medical",9999,453,0.00587358184764992,"sans","from_selem","from_selem","bold"
"5036","stanley-black--decker",9999,504,0.00645781280030751,"sans","from_selem","from_selem","bi"
"5037","stanley-black--decker",9999,485,0.00621436350823243,"serif","from_selem","from_selem","bold"
"5039","staples",9999,3788,0.0521849341488951,"mix","from_selem","from_selem","bold"
"5040","staples",9999,3388,0.0466743814404585,"sans","from_selem","from_selem","mix"
"5047","starwood-hotels--resorts-worldwide",9999,968,0.0138843070038297,"serif","from_selem","from_selem","orig"
"5048","starwood-hotels--resorts-worldwide",9999,725,0.0103988869605129,"serif","from_selem","from_selem","orig"
"5058","state-farm-insurance-cos",9999,649,0.0178935759580921,"sans","from_selem","from_selem","bold"
"5059","state-farm-insurance-cos",9999,619,0.0170664460987042,"sans","from_selem","from_selem","bold"
"5060","state-farm-insurance-cos",9999,655,0.0180590019299697,"sans","from_selem","from_selem","bold"
"5066","state-street",9999,104,0.0060882800608828,"serif","from_selem","from_selem","bold"
"5067","state-street",9999,101,0.0059126565975881,"serif","from_selem","from_selem","bold"
"5069","state-street",9999,89,0.00521016274440932,"serif","from_selem","from_selem","bold"
"5077","steel-dynamics",9999,409,0.00540169314684945,"callig","from_selem","from_selem","condensed"
"5086","steel-dynamics",9999,881,0.0116354319373456,"sans","from_selem","from_selem","bi"
"5089","steel-dynamics",9999,474,0.00626015293791355,"sans","from_selem","from_selem","bi"
"5090","steel-dynamics",9999,434,0.00573186998956641,"sans","from_selem","from_selem","bi"
"5093","stryker",9999,6772,0.078872583275099,"wrong","from_selem","from_selem","wrong"
"5094","stryker",9999,2141,0.0249359422315397,"sans","from_selem","from_selem","mix"
"5096","stryker",9999,2134,0.0248544141625903,"sans","from_selem","from_selem","mix"
"5099","subway",9999,4149,0.0564950980392157,"sans","from_selem","from_selem","italics"
"5108","sun-america",9999,126,0.00639204545454545,"serif","from_selem","from_selem","bold"
"5113","sunoco",9999,1465,0.0148836736767246,"sans","from_selem","from_selem","bi"
"5114","sunoco",9999,1511,0.0153510108706695,"sans","from_selem","from_selem","bi"
"5115","sunoco",9999,1780,0.0180839175048258,"sans","from_selem","from_selem","italics"
"5116","sunoco",9999,1568,0.0159301026109926,"sans","from_selem","from_selem","bi"
"5117","sunoco",9999,1357,0.0137864472213756,"sans","from_selem","from_selem","bi"
"5118","sunoco",9999,1566,0.0159097836025602,"sans","from_selem","from_selem","bi"
"5128","suntrust",9999,193,0.00806417916684077,"serif","from_selem","from_selem","orig"
"5130","supervalu",9999,2394,0.0313761467889908,"sans","from_selem","from_selem","italics"
"5132","supervalu",9999,2137,0.0280078636959371,"sans","from_selem","from_selem","bi"
"5133","supervalu",9999,2566,0.0336304062909567,"sans","from_selem","from_selem","italics"
"5134","supervalu",9999,2288,0.0299868938401049,"wrong","from_selem","from_selem","wrong"
"5135","supervalu",9999,1540,0.0201834862385321,"sans","from_selem","from_selem","bold"
"5136","supervalu",9999,2386,0.0312712975098296,"sans","from_selem","from_selem","italics"
"5139","symantec",9999,840,0.0113375624240788,"sans","from_selem","from_selem","bold"
"5140","symantec",9999,831,0.0112160885409637,"sans","from_selem","from_selem","bold"
"5142","symantec",9999,956,0.0129032258064516,"sans","from_selem","from_selem","bold"
"5149","synnex-corporation",9999,692,0.00960604125600378,"serif","from_selem","from_selem","orig"
"5150","synnex-corporation",9999,591,0.0082040034426275,"serif","from_selem","from_selem","orig"
"5171","taco-bell",9999,993,0.014159216323737,"sans","from_selem","from_selem","bold"
"5180","taco-bell",9999,817,0.0116496271263778,"wrong","from_selem","from_selem","wrong"
"5186","targa-resources-corp",9999,1688,0.010844565510684,"sans","from_selem","from_selem","bold"
"5187","targa-resources-corp",9999,2182,0.0140182712940239,"sans","from_selem","from_selem","bold"
"5189","targa-resources-corp",9999,1689,0.0108509900163182,"sans","from_selem","from_selem","bold"
"5195","targa-resources-corp",9999,2942,0.0189008955760854,"sans","from_selem","from_selem","bold"
"5197","target",9999,90,0.00628535512256443,"sans","from_selem","from_selem","bold"
"5198","target",9999,88,0.00614568056428522,"serif","from_selem","from_selem","bold"
"5199","target",9999,81,0.00565681961030798,"mix","from_selem","from_selem","bold"
"5200","target",9999,115,0.00803128710105454,"serif","from_selem","from_selem","bold"
"5201","target",9999,114,0.00796144982191494,"serif","from_selem","from_selem","bold"
"5216","tech-data",9999,1373,0.0182781527483792,"mix","from_selem","from_selem","mix"
"5217","tech-data",9999,1853,0.02466818429916,"sans","from_selem","from_selem","bold"
"5218","tech-data",9999,1123,0.0149500113156809,"sans","from_selem","from_selem","bold"
"5220","tech-data",9999,1198,0.0159484537454904,"mix","from_selem","from_selem","mix"
"5221","tech-data",9999,1193,0.0158818909168364,"mix","from_selem","from_selem","mix"
"5223","tech-mahindra",9999,1349,0.018798773690078,"callig","from_selem","from_selem","bold"
"5225","tech-mahindra",9999,1579,0.0220039018952062,"sans","from_selem","from_selem","bold"
"5226","tech-mahindra",9999,1398,0.0194816053511706,"sans","from_selem","from_selem","mix"
"5227","tech-mahindra",9999,1154,0.0160813823857302,"wrong","from_selem","from_selem","wrong"
"5229","tech-mahindra",9999,1390,0.0193701226309922,"sans","from_selem","from_selem","mix"
"5230","tech-mahindra",9999,1379,0.0192168338907469,"callig","from_selem","from_selem","bold"
"5231","tech-mahindra",9999,1363,0.0189938684503902,"sans","from_selem","from_selem","mix"
"5241","tenneco",9999,1546,0.0218330744245163,"sans","from_selem","from_selem","bi"
"5242","tenneco",9999,1977,0.0279197853410535,"sans","from_selem","from_selem","italics"
"5243","tenneco",9999,1975,0.0278915407428329,"sans","from_selem","from_selem","italics"
"5246","terex-corporation",9999,3003,0.0553895528995131,"sans","from_selem","from_selem","bold"
"5247","terex-corporation",9999,2385,0.0439907038512616,"sans","from_selem","from_selem","bold"
"5248","terex-corporation",9999,2954,0.0544857606610595,"sans","from_selem","from_selem","bold"
"5256","terex-corporation",9999,2196,0.0405046480743692,"sans","from_selem","from_selem","bold"
"5267","tesla",9999,272,0.00641388417279759,"sans","from_selem","from_selem","bold"
"5274","tesoro-corporation",9999,852,0.00936181434599156,"mix","from_selem","from_selem","bold"
"5277","texas-instruments",9999,3810,0.0510778635778636,"sans","from_selem","from_selem","bi"
"5279","texas-instruments",9999,419,0.00561722436722437,"serif","from_selem","from_selem","orig"
"5280","texas-instruments",9999,509,0.00682378807378807,"sans","from_selem","from_selem","bold"
"5281","texas-instruments",9999,423,0.00567084942084942,"serif","from_selem","from_selem","orig"
"5284","texas-instruments",9999,449,0.00601941226941227,"serif","from_selem","from_selem","orig"
"5289","the-bank-of-new-york-mellon",9999,97,0.0053048947224501,"serif","from_selem","from_selem","orig"
"5291","the-bank-of-new-york-mellon",9999,159,0.00869565217391304,"sans","from_selem","from_selem","bold"
"5292","the-bank-of-new-york-mellon",9999,173,0.0094613070823079,"serif","from_selem","from_selem","orig"
"5303","the-hartford",9999,344,0.00529842125529457,"mi","from_selem","from_selem","mix"
"5312","thermo-fisher-scientific",9999,1044,0.0145181476846058,"mix","from_selem","from_selem","bold"
