"","X","name","feat","area","frac","label","selem","label.1","selem_desc"
"732",731,"blackstone",2,367,0.00626836100293776,58,58,1,"Small tall rectangular decorations"
"733",732,"blackstone",3,317,0.00541436086629774,65,65,1,"Small, filled in circles or D-like objects"
"734",733,"bmw",0,3174,0.0451975792096832,10,10,1,"Solid squares"
"735",734,"bmw",1,3194,0.0454823780704877,53,53,6,"Mix of diagonal ovals and P?"
"736",735,"bmw",2,19848,0.282634389462442,61,61,1,"Large, mostly circular, with overlay"
"737",736,"bmw",3,847,0.012061231755073,23,23,1,"Thin lines (outlines)"
"739",738,"bmw",5,6722,0.0957208971164115,51,51,1,"Diagonal geometric decorative"
"741",740,"bnsf-railway",0,7291,0.0934204625536549,1,1,1,"Line based designs, medium sized"
"742",741,"bnsf-railway",1,4077,0.052239092831059,25,25,6,"Mixture of strings and curved long solid elements"
"743",742,"bnsf-railway",2,4354,0.055788327247101,25,25,6,"Mixture of strings and curved long solid elements"
"744",743,"bnsf-railway",3,4933,0.0632071240950734,25,25,6,"Mixture of strings and curved long solid elements"
"745",744,"bnsf-railway",4,2884,0.0369530399128708,71,71,6,"Small curvy decorations mixed with letters"
"747",746,"boeing",0,1581,0.0233599290780142,71,71,6,"Small curvy decorations mixed with letters"
"749",748,"boeing",2,1132,0.016725768321513,71,71,6,"Small curvy decorations mixed with letters"
"750",749,"boeing",3,698,0.0103132387706856,27,27,1,"Diagonal geometric solid, small size"
"751",750,"boeing",4,1322,0.0195330969267139,71,71,6,"Small curvy decorations mixed with letters"
"753",752,"boeing",6,1776,0.026241134751773,23,23,1,"Thin lines (outlines)"
"759",758,"booking",0,1500,0.0251720087262964,34,34,6,"Not very coherent... hollow objects?"
"766",765,"borgwarner-inc",0,5799,0.0409100529100529,10,10,1,"Solid squares"
"767",766,"borgwarner-inc",1,3930,0.0277248677248677,33,33,6,"Rounded blocky"
"774",773,"bristol-myers-squibb",3,726,0.00969551282051282,34,34,6,"Not very coherent... hollow objects?"
"783",782,"bristol-myers-squibb",12,580,0.0077457264957265,79,79,6,"Strings and chars, m and w"
"785",784,"broadcom",1,1527,0.0214123454020248,91,91,1,"Small horizontal line-like"
"786",785,"broadcom",2,1565,0.0219452001009619,91,91,1,"Small horizontal line-like"
"788",787,"budweiser",0,5006,0.10015204865557,25,25,6,"Mixture of strings and curved long solid elements"
"789",788,"budweiser",1,2330,0.0466149167733675,16,16,1,"Small diagonal decorative"
"791",790,"budweiser",3,492,0.00984314980793854,32,32,6,"Mixed italic fonts and font like decorative elements (&)"
"792",791,"budweiser",4,6311,0.126260403329065,1,1,1,"Line based designs, medium sized"
"793",792,"budweiser",5,15006,0.300216069142126,6,6,1,"Long, horizontal, boxy"
"799",798,"buick",4,113,0.00514759475218659,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"804",803,"buick",9,198,0.00901967930029155,23,23,1,"Thin lines (outlines)"
"805",804,"buick",10,170,0.00774416909620991,23,23,1,"Thin lines (outlines)"
"808",807,"buick",13,1862,0.0848214285714286,65,65,1,"Small, filled in circles or D-like objects"
"812",811,"burberry",3,411,0.0057439939625173,11,11,6,"Mix of chars and ovals"
"828",827,"burberry",19,3791,0.0529817058683773,16,16,1,"Small diagonal decorative"
"844",843,"burger-king",0,2862,0.0431765380321636,71,71,6,"Small curvy decorations mixed with letters"
"845",844,"burger-king",1,3001,0.0452735117521045,71,71,6,"Small curvy decorations mixed with letters"
"846",845,"burger-king",2,6007,0.0906224542135594,1,1,1,"Line based designs, medium sized"
"854",853,"burger-king",10,2034,0.030685212563739,27,27,1,"Diagonal geometric solid, small size"
"856",855,"burlington-stores",0,3307,0.0490667378853972,93,93,6,"Mix of small a and box"
"859",858,"cabelas-inc",0,5872,0.148485308248622,1,1,1,"Line based designs, medium sized"
"862",861,"cabelas-inc",3,209,0.0052849845749254,65,65,1,"Small, filled in circles or D-like objects"
"864",863,"cablevision-systems-corporation",0,4655,0.0713082107843137,25,25,6,"Mixture of strings and curved long solid elements"
"865",864,"cablevision-systems-corporation",1,7355,0.112668504901961,1,1,1,"Line based designs, medium sized"
"866",865,"cablevision-systems-corporation",2,1378,0.021109068627451,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"867",866,"cablevision-systems-corporation",3,733,0.0112285539215686,15,15,6,"Small curves decorations and fonts"
"868",867,"cadbury",0,78723,0.465761448349308,29,29,1,"Large geometric text overlayed"
"870",869,"cadillac",0,170,0.00977011494252874,91,91,1,"Small horizontal line-like"
"875",874,"cadillac",5,157,0.00902298850574713,91,91,1,"Small horizontal line-like"
"886",885,"cadillac",16,595,0.0341954022988506,23,23,1,"Thin lines (outlines)"
"893",892,"calpine-corporation",3,500,0.0122333137600313,55,55,6,"Combined decorative strings and some small decorative objects"
"898",897,"calpine-corporation",8,1252,0.0306322176551184,33,33,6,"Rounded blocky"
"900",899,"calvin-klein",0,1068,0.0149491895523642,42,42,6,"Narrow hollow decorations and fonts"
"901",900,"calvin-klein",1,993,0.0138993869152599,42,42,6,"Narrow hollow decorations and fonts"
"902",901,"camel",0,535,0.0188952461679734,79,79,6,"Strings and chars, m and w"
"907",906,"camel",5,1108,0.0391325845871301,4,4,1,"Small round decorative elements"
"908",907,"camel",6,1077,0.0380377198559017,67,67,6,"Combined strings and curved decorations"
"909",908,"camel",7,1562,0.0551670551670552,4,4,1,"Small round decorative elements"
"910",909,"cameron-international-corporation",0,640,0.00952295925958992,34,34,6,"Not very coherent... hollow objects?"
"916",915,"cameron-international-corporation",6,1455,0.021649852691724,28,28,1,"Small curved geometric decorative"
"917",916,"cameron-international-corporation",7,2058,0.0306222658691188,28,28,1,"Small curved geometric decorative"
"922",921,"campbells",0,11166,0.293224789915966,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"923",922,"campbells",1,660,0.0173319327731092,23,23,1,"Thin lines (outlines)"
"924",923,"campbells",2,1608,0.0422268907563025,23,23,1,"Thin lines (outlines)"
"925",924,"campbells",3,236,0.00619747899159664,91,91,1,"Small horizontal line-like"
"926",925,"campbells",4,228,0.00598739495798319,91,91,1,"Small horizontal line-like"
"933",932,"canon",3,4322,0.0572116911998306,33,33,6,"Rounded blocky"
"936",935,"capital-one",1,1758,0.0242650103519669,23,23,1,"Thin lines (outlines)"
"938",937,"capital-one",3,978,0.0134989648033126,20,20,6,"two chars combined, or solid blocky smallish decorations"
"940",939,"capital-one",5,979,0.0135127674258109,20,20,6,"two chars combined, or solid blocky smallish decorations"
"941",940,"capital-one",6,4249,0.0586473429951691,23,23,1,"Thin lines (outlines)"
"950",949,"cardinal-health",6,1727,0.023502994011976,23,23,1,"Thin lines (outlines)"
"958",957,"carefree",0,862,0.0277295245448112,42,42,6,"Narrow hollow decorations and fonts"
"959",958,"carefree",1,467,0.0150228398636042,15,15,6,"Small curves decorations and fonts"
"961",960,"carefree",3,313,0.0100688412790324,28,28,1,"Small curved geometric decorative"
"963",962,"carefree",5,315,0.0101331789229878,28,28,1,"Small curved geometric decorative"
"966",965,"carmax",0,470,0.036621474209132,67,67,6,"Combined strings and curved decorations"
"967",966,"carmax",1,530,0.0412965560230637,11,11,6,"Mix of chars and ovals"
"969",968,"carmax",3,859,0.0669315879694561,25,25,6,"Mixture of strings and curved long solid elements"
"971",970,"carrier",0,7526,0.0701332587829652,23,23,1,"Thin lines (outlines)"
"972",971,"carrier",1,42453,0.395610847078557,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"975",974,"cartier",0,3235,0.0462770903368858,23,23,1,"Thin lines (outlines)"
"977",976,"cartier",2,2699,0.0386095415206352,1,1,1,"Line based designs, medium sized"
"978",977,"cartier",3,672,0.00961304627709034,86,86,1,"Up diagonal line"
"980",979,"cartier",5,8400,0.120163078463629,1,1,1,"Line based designs, medium sized"
"982",981,"caseys-general",0,9098,0.129673180256838,25,25,6,"Mixture of strings and curved long solid elements"
"983",982,"caseys-general",1,425,0.00605749632986987,58,58,1,"Small tall rectangular decorations"
"984",983,"caseys-general",2,6022,0.0858311597611209,1,1,1,"Line based designs, medium sized"
"985",984,"caseys-general",3,5761,0.0821111443679537,1,1,1,"Line based designs, medium sized"
"987",986,"caseys-general",5,30825,0.439346645572326,17,17,1,"Large solid decorative (house, apple, etc.)"
"989",988,"caterpillar",0,856,0.0415231627455736,55,55,6,"Combined decorative strings and some small decorative objects"
"990",989,"caterpillar",1,5694,0.276206645646374,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"991",990,"caterpillar",2,114,0.00552995391705069,91,91,1,"Small horizontal line-like"
"993",992,"caterpillar",4,114,0.00552995391705069,91,91,1,"Small horizontal line-like"
"994",993,"caterpillar",5,7184,0.34848411350958,61,61,1,"Large, mostly circular, with overlay"
"995",994,"cbi",0,8186,0.307097839135654,68,68,1,"Medium sized, mostly overlaid geometric decorations, mostly boxy, mixed with some strings"
"996",995,"cbi",1,285,0.0106917767106843,53,53,6,"Mix of diagonal ovals and P?"
"997",996,"cbi",2,709,0.0265981392557023,65,65,1,"Small, filled in circles or D-like objects"
"1001",1000,"cbs",0,5944,0.0821857198163818,77,77,1,"Small-medium hollow circle decorations"
"1002",1001,"cbs",1,3322,0.0459321940158177,65,65,1,"Small, filled in circles or D-like objects"
"1003",1002,"cdw-corporation",0,6242,0.0892543075713162,1,1,1,"Line based designs, medium sized"
"1004",1003,"cdw-corporation",1,12951,0.185186244369772,6,6,1,"Long, horizontal, boxy"
"1006",1005,"celanese-corporation",0,308,0.0117199391171994,28,28,1,"Small curved geometric decorative"
"1011",1010,"celgene",0,836,0.0119379114366905,71,71,6,"Small curvy decorations mixed with letters"
"1012",1011,"celgene",1,1033,0.0147510317154322,25,25,6,"Mixture of strings and curved long solid elements"
"1013",1012,"celgene",2,1516,0.0216481743277785,15,15,6,"Small curves decorations and fonts"
"1014",1013,"celgene",3,1078,0.0153936226420483,72,72,6,"Tall, narrow, decorations (decorative Y, a deer)"
"1015",1014,"celgene",4,621,0.0088677547873024,94,94,6,"Thin lines, round + strings"
"1018",1017,"celgene",7,431,0.00615459309714547,23,23,1,"Thin lines (outlines)"
"1020",1019,"celgene",9,1125,0.0160647731654029,55,55,6,"Combined decorative strings and some small decorative objects"
"1021",1020,"celgene",10,813,0.0116094760741978,16,16,1,"Small diagonal decorative"
"1023",1022,"celgene",12,1962,0.0280169644004627,67,67,6,"Combined strings and curved decorations"
"1025",1024,"celgene",14,1413,0.020177355095746,57,57,1,"Small curved, L-like decorative objects"
"1033",1032,"centerpoint-energy",1,4418,0.0622560417107025,65,65,1,"Small, filled in circles or D-like objects"
"1034",1033,"centerpoint-energy",2,386,0.00543930106390474,91,91,1,"Small horizontal line-like"
"1054",1053,"cerner-corp",0,10303,0.036027624792377,91,91,1,"Small horizontal line-like"
"1055",1054,"cerner-corp",1,7546,0.0263869219337355,25,25,6,"Mixture of strings and curved long solid elements"
"1059",1058,"cerner-corp",5,7114,0.024876300375907,25,25,6,"Mixture of strings and curved long solid elements"
"1060",1059,"cerner-corp",6,18102,0.0632992394440073,55,55,6,"Combined decorative strings and some small decorative objects"
"1062",1061,"cerner-corp",8,15869,0.0554908645860652,55,55,6,"Combined decorative strings and some small decorative objects"
"1063",1062,"ch-robinson",0,295,0.0108583627797409,23,23,1,"Thin lines (outlines)"
"1065",1064,"ch-robinson",2,168,0.00618374558303887,23,23,1,"Thin lines (outlines)"
"1071",1070,"ch-robinson",8,145,0.00533716136631331,34,34,6,"Not very coherent... hollow objects?"
"1077",1076,"ch2m-hill-companies",0,8549,0.126960318403232,82,82,1,"Medium-sized, horizontal decorative elements"
"1078",1077,"ch2m-hill-companies",1,11334,0.168320066532019,82,82,1,"Medium-sized, horizontal decorative elements"
"1081",1080,"charles-schwab",0,45050,0.643939393939394,85,85,1,"Large box, probably a color background"
"1090",1089,"chase",0,1228,0.0162985771926099,55,55,6,"Combined decorative strings and some small decorative objects"
"1091",1090,"chase",1,1243,0.0164976640475685,92,92,1,"Small-medium triangles"
"1092",1091,"chase",2,1288,0.0170949246124443,78,78,1,"Tall small decorations"
"1093",1092,"chase",3,1246,0.0165374814185602,55,55,6,"Combined decorative strings and some small decorative objects"
"1104",1103,"chesapeake-energy-corporation",3,504,0.029131264088781,23,23,1,"Thin lines (outlines)"
"1116",1115,"chesterfield",0,11098,0.0185812733982065,23,23,1,"Thin lines (outlines)"
"1117",1116,"chesterfield",1,3976,0.00665697810698045,23,23,1,"Thin lines (outlines)"
"1119",1118,"chesterfield",3,11852,0.0198436882605464,70,70,1,"Small, curvy decorations"
"1120",1119,"chesterfield",4,7237,0.0121168386720869,70,70,1,"Small, curvy decorations"
"1122",1121,"chesterfield",6,3840,0.00642927463048414,15,15,6,"Small curves decorations and fonts"
"1129",1128,"chesterfield",13,7882,0.013196755895176,23,23,1,"Thin lines (outlines)"
"1145",1144,"chevron",0,2592,0.144554124142546,82,82,1,"Medium-sized, horizontal decorative elements"
"1149",1148,"chevron",4,2589,0.144386816128493,82,82,1,"Medium-sized, horizontal decorative elements"
"1150",1149,"chevron",5,246,0.0137192571524176,11,11,6,"Mix of chars and ovals"
"1151",1150,"chevron",6,209,0.0116557916457532,67,67,6,"Combined strings and curved decorations"
"1152",1151,"chipotle-mexican",0,4536,0.089157952669235,77,77,1,"Small-medium hollow circle decorations"
"1153",1152,"chipotle-mexican",1,1851,0.0363825772466389,93,93,6,"Mix of small a and box"
"1155",1154,"chipotle-mexican",3,790,0.015527950310559,23,23,1,"Thin lines (outlines)"
"1158",1157,"chipotle-mexican",6,2481,0.0487656262284771,65,65,1,"Small, filled in circles or D-like objects"
"1159",1158,"chs",0,6561,0.0928557275892326,1,1,1,"Line based designs, medium sized"
"1160",1159,"chs",1,1814,0.0256729598913074,42,42,6,"Narrow hollow decorations and fonts"
"1162",1161,"chs",3,9132,0.129242265560871,1,1,1,"Line based designs, medium sized"
"1164",1163,"chubb",0,352,0.0192444371548849,54,54,6,"n and n-like decorations"
"1165",1164,"chubb",1,333,0.0182056749220928,94,94,6,"Thin lines, round + strings"
"1166",1165,"chubb",2,317,0.017330927778689,94,94,6,"Thin lines, round + strings"
"1205",1204,"cincinnati-financial-corporation",0,484,0.00675713408164405,23,23,1,"Thin lines (outlines)"
"1206",1205,"cincinnati-financial-corporation",1,1508,0.0210532194114034,23,23,1,"Thin lines (outlines)"
"1212",1211,"cincinnati-financial-corporation",7,1118,0.0156084212877646,23,23,1,"Thin lines (outlines)"
"1220",1219,"cinemark",0,11988,0.194015115959151,6,6,1,"Long, horizontal, boxy"
"1224",1223,"cintas-corp",0,14945,0.245414388229305,6,6,1,"Long, horizontal, boxy"
"1225",1224,"citi",0,9993,0.478591954022988,5,5,1,"Large boxes"
"1226",1225,"citizens",0,130,0.00915621918580082,55,55,6,"Combined decorative strings and some small decorative objects"
"1230",1229,"citizens",4,132,0.0092970840963516,55,55,6,"Combined decorative strings and some small decorative objects"
"1231",1230,"citizens",5,316,0.0222566558670235,93,93,6,"Mix of small a and box"
"1233",1232,"clinique",0,197,0.00849760600439978,91,91,1,"Small horizontal line-like"
"1234",1233,"clinique",1,350,0.0150972695509641,42,42,6,"Narrow hollow decorations and fonts"
"1237",1236,"clinique",4,197,0.00849760600439978,91,91,1,"Small horizontal line-like"
"1238",1237,"clorox",0,3711,0.0638803298159847,1,1,1,"Line based designs, medium sized"
"1239",1238,"clorox",1,3998,0.0688206840755341,1,1,1,"Line based designs, medium sized"
"1240",1239,"clorox",2,7786,0.134026474790422,1,1,1,"Line based designs, medium sized"
"1241",1240,"clorox",3,918,0.0158022481193948,23,23,1,"Thin lines (outlines)"
"1243",1242,"clorox",5,626,0.0107758249703062,23,23,1,"Thin lines (outlines)"
"1244",1243,"clorox",6,18378,0.316354810390236,26,26,1,"Large, rounded, geometric shapes overlayed with text"
"1246",1245,"cme",0,1068,0.00853717026378897,42,42,6,"Narrow hollow decorations and fonts"
"1247",1246,"cme",1,716,0.00572342126298961,42,42,6,"Narrow hollow decorations and fonts"
"1252",1251,"cme",6,1947,0.0155635491606715,42,42,6,"Narrow hollow decorations and fonts"
"1284",1283,"cms-energy-corporation",3,402,0.00651529148636165,79,79,6,"Strings and chars, m and w"
