name,charming,cheerful,confident,contemporary,cool,corporate,daring,down.to.earth,exciting,familiar_with,family.oriented,favorability_rating,feminine,friendly,glamorous,good.looking,hard.working,honest,imaginative,independent,intelligent,leader,logo_consist,masculine,original,outdoorsy,purch_lik,purchased,real,reliable,rugged,secure,sentimental,sincere,small.town,smooth,spirited,successful,technical,tough,trendy,unique,up.to.date,upper.class,western,wholesome,young
family-dollar,0,1,2,1,0,2,0,1,1,2,1,2,1,1,0,1,1,2,0,1,1,1,2,0,1,0,2,1,2,1,0,2,0,1,0,2,1,3,1,0,0,0,1,0,2,1,0
family-dollar,1,3,0,0,0,1,0,3,0,1,4,2,1,4,0,0,2,3,0,2,1,2,4,0,1,0,1,0,3,3,0,2,0,2,3,0,3,3,0,0,0,1,1,0,0,4,0
family-dollar,4,4,4,0,0,4,0,4,0,2,4,4,0,4,0,0,4,4,0,4,4,4,4,0,4,0,4,1,4,4,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
family-dollar,0,0,0,0,0,1,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
family-dollar,0,3,4,2,1,4,0,0,0,2,4,3,0,3,0,0,4,4,0,4,1,3,3,0,3,0,4,1,4,4,0,4,0,4,2,0,2,4,2,0,0,4,3,0,0,3,0
family-dollar,0,2,3,2,1,1,1,2,2,2,4,3,0,3,0,0,3,3,1,3,2,3,3,0,2,1,4,1,2,3,2,3,0,2,2,1,1,3,1,1,2,2,2,0,0,0,0
family-dollar,1,2,0,2,2,4,1,3,1,2,3,4,0,3,0,1,3,4,2,4,2,3,3,0,2,0,4,1,2,2,0,2,2,2,0,1,2,3,0,0,3,0,2,0,4,2,1
family-dollar,2,1,0,3,3,0,1,0,0,2,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3,1,0,1,1,1,1,0,3,1,3,1,1,1,1,0,0,0,0,0,2,1,0
family-dollar,0,2,2,0,0,1,0,2,0,2,1,2,0,2,0,0,2,2,1,1,0,0,3,0,1,0,3,1,1,2,0,2,0,2,1,2,0,2,0,0,0,1,0,0,0,1,0
family-dollar,3,3,3,3,3,0,2,3,2,2,3,3,2,3,0,3,1,3,2,3,3,2,3,0,3,1,3,1,3,3,0,3,3,3,1,3,3,3,0,0,2,2,3,0,1,2,0
family-dollar,1,3,2,0,2,1,1,2,2,2,4,3,0,3,1,0,3,3,1,2,3,2,3,0,2,2,4,1,3,3,0,2,0,3,1,1,2,4,1,2,3,1,3,1,0,3,1
family-dollar,0,1,4,2,0,3,1,4,0,2,4,2,0,1,0,1,3,2,1,2,4,2,4,0,1,0,2,1,4,3,0,3,0,1,0,2,1,4,0,0,2,1,3,0,2,1,0
family-dollar,4,4,4,4,2,4,4,2,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,2,4,2,4,1,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4
family-dollar,0,4,4,4,4,4,4,4,3,2,4,4,0,4,0,4,4,4,0,4,4,0,4,0,4,0,4,1,4,4,0,4,0,4,0,0,0,4,0,0,4,4,4,0,0,4,0
family-dollar,3,4,1,1,0,0,0,3,1,1,4,2,1,3,0,0,4,2,1,1,1,1,3,1,1,0,3,0,3,3,0,2,2,4,3,0,1,2,0,0,1,0,2,0,2,3,1
fannie-mae,0,0,0,0,0,4,0,2,0,1,0,0,3,0,0,0,0,1,0,2,1,0,2,1,0,0,0,0,1,1,0,1,3,0,0,0,0,2,0,0,0,0,2,3,2,0,0
fannie-mae,1,2,1,2,1,4,2,2,2,1,3,NA,1,2,3,2,3,2,1,2,2,3,2,3,3,0,1,0,1,1,2,1,1,2,1,1,1,1,2,2,1,3,3,3,4,1,1
fannie-mae,0,0,0,3,0,3,0,2,0,0,0,2,0,0,0,0,3,3,0,3,2,4,2,3,3,0,2,0,0,0,3,3,0,3,2,0,0,4,3,3,0,0,0,3,0,0,0
fannie-mae,1,1,4,2,1,4,3,2,0,1,3,2,2,2,0,0,3,2,2,2,4,2,3,2,2,0,2,0,2,2,2,2,0,2,0,0,4,3,4,4,3,2,4,2,0,2,0
fannie-mae,1,3,2,2,1,1,0,2,1,1,4,3,3,3,0,2,3,3,1,3,3,3,4,0,1,1,4,0,2,3,0,4,1,3,1,2,1,4,0,0,1,1,2,2,3,3,2
fannie-mae,4,4,4,0,2,0,0,3,3,0,1,1,2,4,1,1,4,3,0,4,4,4,2,0,4,0,1,0,4,4,0,3,3,2,0,4,3,4,3,0,0,4,4,3,0,3,0
fannie-mae,0,0,2,1,1,3,0,0,0,1,0,0,0,1,0,2,1,1,0,1,2,2,3,0,0,0,1,0,3,1,2,1,1,1,0,0,0,2,1,3,0,0,2,0,3,0,0
fannie-mae,0,1,3,2,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0
fannie-mae,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
fannie-mae,0,1,3,0,0,3,0,1,0,1,3,3,2,2,0,1,2,3,0,2,2,2,3,2,0,1,3,0,0,2,1,3,1,1,1,0,0,3,0,1,0,0,0,0,3,3,0
fannie-mae,2,1,2,2,0,3,1,0,1,2,1,0,1,0,0,1,2,1,1,0,2,2,3,2,1,0,3,0,2,1,0,1,0,1,0,1,1,0,2,2,1,2,1,2,1,0,0
fannie-mae,3,3,3,3,3,2,2,2,2,1,3,3,1,3,2,2,2,3,3,3,2,2,3,1,3,3,3,0,2,2,2,2,2,2,0,2,3,3,3,3,2,2,2,2,1,3,2
fannie-mae,3,4,4,2,4,4,4,2,4,1,4,3,3,4,4,3,4,4,4,4,3,4,3,2,4,4,3,0,4,4,2,4,4,4,2,4,4,4,4,3,4,4,4,4,4,3,3
fannie-mae,1,1,2,1,1,4,1,0,1,1,2,2,1,2,1,1,2,0,1,2,3,3,2,1,1,0,2,0,1,1,1,2,0,0,1,1,1,2,3,2,2,2,0,3,0,1,2
fannie-mae,1,1,2,1,0,2,1,1,0,0,3,1,0,3,1,0,3,1,1,1,2,2,3,0,0,0,2,0,2,2,0,2,0,2,0,1,1,3,2,2,0,1,2,1,2,3,0
fanta,4,4,4,2,4,1,1,4,3,2,4,2,1,4,2,3,4,4,3,4,4,2,4,0,2,3,3,1,4,4,0,4,4,4,1,4,4,4,0,1,4,4,3,1,1,4,4
fanta,0,4,4,0,4,4,0,4,0,2,0,4,0,0,0,4,0,4,0,0,4,0,4,0,4,0,4,1,4,4,0,4,0,4,0,0,4,4,0,0,0,4,4,0,0,0,0
fanta,2,3,2,2,3,3,3,1,3,2,3,4,3,3,2,3,2,2,2,2,2,2,4,1,3,1,4,1,2,2,0,2,2,2,1,3,3,3,0,1,2,2,2,1,1,1,3
fanta,2,4,4,3,3,1,2,0,4,2,1,4,3,3,2,2,0,1,3,2,2,2,3,1,3,0,4,1,1,0,0,0,0,2,0,3,4,3,0,0,3,1,2,1,2,1,3
fanta,2,2,2,4,2,2,2,2,2,2,2,3,2,2,2,1,1,3,2,2,2,2,3,2,1,2,3,1,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2
fanta,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1
fanta,4,4,4,4,4,0,4,4,4,2,4,4,0,4,4,4,4,0,4,4,3,4,4,0,4,0,4,1,4,3,0,3,0,4,0,4,4,4,0,0,4,4,4,0,0,4,3
fanta,0,4,4,1,2,4,0,0,1,2,4,4,0,4,0,1,4,4,1,4,1,4,4,0,3,1,4,1,4,4,0,4,3,4,1,3,3,4,0,0,0,2,1,0,0,4,0
fanta,3,4,3,2,4,0,3,2,4,2,4,4,2,4,0,2,2,3,3,4,3,2,4,0,3,4,4,1,3,3,1,3,2,2,0,2,4,3,0,2,3,3,3,1,2,4,4
fanta,1,3,2,0,1,1,1,1,1,2,3,4,0,2,0,0,0,0,0,3,0,2,2,0,1,0,4,1,0,0,0,0,0,0,2,1,1,3,0,0,1,3,1,0,0,1,1
fanta,2,2,1,0,2,2,0,1,3,1,0,1,0,1,2,2,0,1,0,1,0,0,1,0,2,3,2,1,1,1,0,2,0,1,0,1,3,0,0,0,0,0,1,1,0,0,3
fanta,1,2,3,3,3,1,2,2,2,2,2,4,1,2,1,3,1,3,2,2,2,3,3,3,3,1,4,1,3,3,1,2,2,2,0,2,2,3,1,2,3,4,3,1,0,2,2
fanta,3,4,4,3,3,3,4,4,3,2,3,3,4,3,4,4,4,2,4,4,4,4,3,4,3,3,3,1,3,3,4,4,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3
fanta,4,4,2,4,4,0,3,1,3,2,3,4,0,4,0,3,0,2,3,3,2,0,4,0,2,0,4,1,2,0,0,2,4,2,2,2,4,4,0,0,4,4,2,0,0,0,4
fanta,3,4,2,3,3,0,2,3,3,2,1,4,1,3,0,3,1,2,3,3,0,1,4,1,3,4,4,1,3,1,1,1,2,3,0,1,3,1,0,1,3,3,3,0,0,2,4
fastenal-co,3,4,3,4,0,2,0,0,0,0,0,4,0,4,0,3,2,3,0,4,0,3,3,3,0,0,4,0,4,4,0,4,0,4,2,0,0,4,0,0,0,0,3,0,0,2,0
fastenal-co,3,3,3,1,3,4,3,2,3,0,1,2,0,3,0,2,3,3,2,3,4,4,3,1,4,1,2,0,2,3,1,4,0,4,1,2,3,3,2,2,3,3,3,2,1,2,0
fastenal-co,0,0,4,3,0,3,2,4,4,0,0,2,0,4,0,4,4,2,3,3,4,4,3,0,4,0,2,0,4,3,0,3,1,4,4,1,4,4,0,4,3,0,4,0,0,0,2
fastenal-co,0,1,2,2,0,2,1,0,0,0,0,2,0,0,0,0,2,2,0,1,0,1,2,0,0,0,1,0,2,2,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0
fastenal-co,1,1,3,1,0,2,1,2,1,1,2,2,0,2,2,1,3,2,0,3,1,3,3,4,1,3,2,0,1,2,3,2,1,2,3,1,1,3,3,2,0,0,1,0,1,3,0
fastenal-co,4,4,4,3,4,4,4,2,4,1,4,4,2,4,4,3,4,4,4,4,4,4,4,2,4,3,3,0,4,4,2,4,3,4,1,4,4,4,4,3,4,4,4,4,4,4,2
fastenal-co,0,0,4,3,2,4,2,4,0,0,0,2,0,4,0,0,4,4,4,4,4,4,1,4,3,2,2,0,4,4,4,4,2,4,0,4,4,4,4,3,0,0,3,0,4,4,0
fastenal-co,2,2,2,2,2,2,2,2,2,0,2,2,0,2,0,2,2,2,2,2,2,2,2,1,2,0,1,0,2,2,1,2,0,2,2,2,2,2,2,1,2,2,2,2,2,2,1
fastenal-co,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
fastenal-co,2,1,3,3,1,2,2,4,1,0,1,2,1,3,0,2,3,3,2,3,2,3,2,2,1,2,1,0,2,3,3,3,2,4,1,2,3,3,2,3,2,2,2,1,3,3,2
fastenal-co,1,1,3,2,1,2,2,2,2,0,0,3,0,3,0,1,4,2,2,2,3,3,3,0,1,0,2,0,3,3,1,3,2,2,1,2,2,4,2,3,1,1,2,2,1,2,0
fastenal-co,0,0,0,0,0,1,0,3,0,0,2,2,0,2,0,0,1,3,0,4,0,0,1,0,0,0,2,0,0,1,0,0,2,0,3,2,2,4,0,0,0,0,0,0,0,0,1
fastenal-co,3,2,3,2,3,2,3,2,2,1,1,3,1,3,2,2,2,2,2,2,3,3,3,3,3,2,3,0,3,3,1,2,2,3,2,2,3,3,3,3,3,3,3,2,2,3,2
fastenal-co,1,1,4,3,2,1,2,2,2,0,0,1,0,1,2,1,3,3,1,3,2,2,1,4,1,0,1,0,3,3,0,3,1,2,0,2,1,4,1,0,4,1,3,4,0,3,0
fastenal-co,1,0,3,3,2,3,3,0,2,0,0,2,0,1,0,2,1,2,1,1,1,3,2,3,0,0,1,0,2,1,1,2,0,2,0,2,2,3,2,0,1,0,3,2,0,2,2
fidelity-national,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,2,0,3,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0
fidelity-national,1,0,3,1,1,3,0,3,0,1,2,1,0,2,0,2,3,1,0,1,2,2,3,2,2,0,1,0,2,3,0,1,3,2,0,0,0,3,0,0,0,1,2,3,2,3,0
fidelity-national,2,2,3,2,2,3,1,2,1,0,3,2,0,3,0,2,4,2,2,2,3,3,3,1,2,1,3,0,3,4,0,3,3,4,0,2,2,3,3,2,2,2,4,1,1,3,0
fidelity-national,0,1,3,2,1,4,1,0,0,2,2,2,1,2,0,1,4,2,1,3,3,3,3,0,1,0,2,0,3,3,0,3,0,3,0,2,1,4,3,1,1,1,4,0,3,0,1
fidelity-national,3,3,4,2,2,2,0,3,3,0,2,3,0,2,2,0,4,3,2,2,4,2,2,1,0,0,2,0,3,4,0,2,3,3,0,1,2,4,2,0,2,0,3,3,0,2,0
fidelity-national,4,4,4,4,3,3,4,4,3,2,3,4,0,4,3,4,4,4,4,3,4,4,4,4,3,2,4,0,4,4,3,4,4,4,1,4,4,4,4,2,4,4,4,3,4,4,3
fidelity-national,3,3,4,3,0,4,0,4,0,0,4,3,0,4,0,4,4,2,0,2,0,4,3,2,0,0,3,0,4,4,2,4,0,3,2,0,0,4,4,0,4,0,0,0,3,3,0
fidelity-national,0,0,4,2,0,3,0,2,0,0,2,2,1,1,0,0,1,2,1,3,3,3,4,2,0,1,2,0,3,2,0,3,0,2,2,0,0,4,2,1,2,0,2,1,2,2,0
fidelity-national,0,2,2,2,2,2,2,2,2,1,3,3,1,3,1,2,2,3,2,3,2,2,3,3,2,3,3,0,2,2,3,3,2,2,2,1,2,3,2,2,2,2,2,1,2,3,2
fidelity-national,0,1,4,3,1,3,1,2,0,1,2,3,1,2,0,0,3,2,0,3,2,3,3,2,3,0,2,0,3,3,0,3,2,3,1,1,0,4,1,1,2,2,3,1,0,2,0
fidelity-national,0,0,2,1,2,3,0,1,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,3,2,0,3,0,3,2,1,1,0,0,0,0,0,3,3,0,2,2,1,3,0,1,0
fidelity-national,0,0,4,0,0,0,0,0,0,0,4,2,0,4,0,0,0,3,0,0,0,3,3,0,4,0,4,0,4,4,0,3,0,4,0,0,0,3,2,0,0,0,4,3,0,0,0
fidelity-national,0,0,2,0,0,1,0,0,0,2,0,2,0,0,0,0,0,3,1,2,1,2,3,0,0,0,2,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fidelity-national,0,0,4,2,1,3,1,0,1,1,1,2,0,1,2,3,3,1,1,1,4,3,1,3,1,0,1,0,3,2,0,2,1,1,0,3,1,3,3,2,0,0,3,3,0,0,1
fidelity-national,1,1,1,0,1,0,0,2,1,0,1,2,1,0,1,2,0,2,0,2,1,1,1,1,0,1,2,0,0,2,2,0,1,2,0,0,1,0,0,0,0,2,1,0,1,0,1
fifth-third-bank,3,3,3,2,1,3,2,3,2,2,3,2,0,3,0,3,3,3,3,3,3,3,2,0,1,0,2,1,3,3,0,3,3,3,0,2,2,3,3,0,2,2,3,2,0,3,0
fifth-third-bank,1,1,2,0,0,2,0,1,0,1,1,2,0,2,0,0,3,3,1,0,2,2,2,0,0,0,1,0,2,2,0,3,0,1,0,0,1,3,1,0,0,0,2,1,0,2,0
fifth-third-bank,1,3,2,1,1,1,1,1,1,0,3,3,0,3,0,1,3,3,2,2,1,1,2,1,2,1,3,0,2,3,0,4,0,3,2,1,2,3,0,0,1,2,2,2,1,2,1
fifth-third-bank,2,2,4,1,2,4,1,3,0,0,3,3,1,3,0,2,4,4,3,3,4,3,3,3,2,0,3,0,3,4,1,4,2,3,0,2,2,4,4,1,1,2,4,1,2,2,1
fifth-third-bank,1,1,4,1,1,4,4,2,1,0,2,2,1,2,2,1,4,4,1,2,2,3,2,2,2,0,3,0,3,3,1,3,1,3,0,3,1,4,4,3,1,2,2,4,1,3,3
fifth-third-bank,3,3,4,2,2,3,2,3,1,1,3,3,2,3,1,3,3,4,0,3,3,3,3,3,2,0,4,0,4,3,0,4,2,3,2,2,3,4,3,1,2,2,3,3,2,3,0
fifth-third-bank,2,4,3,1,0,4,0,4,0,1,4,2,0,4,0,0,4,4,0,4,4,1,4,0,1,0,3,0,4,4,0,4,0,4,2,3,2,4,1,0,0,1,4,0,0,4,0
fifth-third-bank,3,3,3,4,3,4,2,3,2,1,3,4,0,3,0,2,4,4,3,4,4,3,4,2,3,0,2,0,4,4,0,4,3,3,2,4,3,4,4,3,2,3,4,0,4,3,0
fifth-third-bank,1,0,4,2,0,4,2,0,0,1,1,2,0,2,1,0,3,2,0,3,3,3,3,1,1,0,1,0,2,3,0,3,0,3,0,2,0,4,2,1,0,0,1,4,0,1,0
fifth-third-bank,4,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4
fifth-third-bank,2,4,4,4,2,4,3,3,2,0,3,2,0,4,3,3,4,4,1,2,4,4,4,3,2,0,2,0,4,4,0,3,2,4,0,4,4,4,3,2,2,3,4,3,2,3,1
fifth-third-bank,3,1,3,3,3,1,1,0,1,2,0,3,0,1,1,0,1,3,2,1,2,2,2,2,3,0,3,0,0,2,2,3,0,1,1,2,2,3,1,1,1,4,1,2,0,2,3
fifth-third-bank,0,0,4,4,0,4,0,0,4,1,4,2,0,4,0,0,4,4,4,0,4,4,2,0,0,0,2,0,4,4,0,4,0,4,0,0,4,4,4,0,0,0,4,0,0,4,0
fifth-third-bank,0,0,3,0,1,3,1,1,0,0,1,2,0,1,0,1,2,2,1,1,2,3,3,3,0,0,2,0,2,2,0,2,0,2,0,1,2,3,2,1,0,0,0,2,1,2,0
fifth-third-bank,2,3,3,2,1,3,2,2,2,2,3,3,1,3,1,2,3,3,2,3,3,3,3,2,2,1,3,0,2,3,2,4,1,3,2,3,2,3,3,2,1,2,3,3,1,3,1
first-american-financial-corporation,0,0,4,0,0,4,0,2,0,1,2,3,0,1,0,0,4,3,0,4,3,3,2,0,3,0,3,0,3,2,0,4,0,3,1,0,2,4,4,0,1,1,4,4,2,0,0
first-american-financial-corporation,3,3,3,3,2,1,2,3,2,0,4,3,0,4,2,3,3,3,2,3,3,3,3,0,2,0,3,0,3,3,0,3,3,3,3,3,3,4,3,3,2,2,3,2,0,4,1
first-american-financial-corporation,0,0,0,0,0,3,0,4,0,1,2,3,0,1,0,0,3,3,0,0,0,3,4,2,4,0,1,0,4,4,0,4,2,4,0,0,0,4,0,1,0,2,0,0,2,2,0
first-american-financial-corporation,1,4,4,0,1,4,0,3,1,1,4,3,2,4,0,2,4,4,1,3,4,3,4,2,4,2,3,0,4,4,1,4,4,4,0,0,4,4,4,4,0,1,3,1,1,4,0
first-american-financial-corporation,2,2,3,3,1,4,2,2,2,0,2,2,1,2,2,2,3,2,1,3,4,3,3,2,2,1,2,0,2,3,1,3,2,2,2,1,2,3,3,1,2,2,3,3,2,2,2
first-american-financial-corporation,1,0,3,1,0,4,2,0,0,1,1,2,0,1,0,1,4,3,0,2,3,2,3,0,0,0,2,0,0,3,0,3,1,3,0,1,2,2,3,3,0,0,1,1,4,1,0
first-american-financial-corporation,4,4,4,4,4,3,4,4,2,1,4,4,0,4,2,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,4,4,4,3,4,4,4,3,4,4,4
first-american-financial-corporation,1,3,4,3,2,4,2,0,2,1,4,1,2,4,3,3,1,0,2,2,1,0,2,2,1,3,1,0,3,3,4,3,1,3,1,4,0,4,2,1,2,3,4,2,0,3,1
first-american-financial-corporation,0,1,2,0,0,1,0,2,0,0,2,2,0,2,0,0,2,2,0,1,1,2,3,0,1,0,2,0,2,2,0,1,0,2,1,2,1,3,0,0,0,0,0,0,0,3,0
first-american-financial-corporation,2,4,4,3,3,3,3,3,2,0,4,3,0,3,0,4,3,4,2,4,2,4,3,3,4,0,4,0,4,3,1,4,2,4,0,1,4,4,0,4,1,3,3,1,4,4,0
first-american-financial-corporation,1,1,3,1,0,4,0,1,0,0,2,2,0,2,1,1,2,2,2,2,3,2,2,0,0,0,1,0,1,2,0,2,0,1,0,2,1,4,3,0,0,1,1,1,0,4,0
first-american-financial-corporation,3,2,4,1,3,3,3,2,2,0,1,3,2,2,2,3,2,3,3,3,4,3,3,3,3,1,2,0,3,3,2,3,1,3,0,3,3,3,2,2,3,3,3,3,1,2,0
first-american-financial-corporation,1,1,3,2,0,4,1,1,2,0,1,1,0,1,0,0,3,3,0,1,3,2,3,1,0,0,2,0,2,2,0,3,1,3,2,1,0,4,2,0,0,0,2,3,0,1,0
first-american-financial-corporation,1,0,2,1,0,3,0,1,0,0,1,3,0,2,0,0,2,3,0,1,2,2,3,0,0,0,3,0,2,2,0,2,1,2,1,0,1,2,1,0,0,0,1,0,2,2,0
first-american-financial-corporation,3,1,4,0,1,4,1,1,0,0,1,3,0,1,0,2,2,2,0,3,3,2,4,3,4,0,3,0,3,3,2,4,2,3,1,3,0,3,0,3,1,1,2,3,1,2,0
first-data-corp,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
first-data-corp,0,0,4,0,1,4,1,0,1,0,1,1,0,2,0,0,2,2,2,1,3,4,3,0,2,0,1,0,3,3,0,4,0,2,0,2,1,4,4,0,0,1,3,0,0,0,0
first-data-corp,2,2,3,3,4,3,0,3,2,0,2,3,2,2,0,3,3,3,2,2,3,3,3,3,3,0,2,0,3,3,1,3,3,3,0,3,3,3,4,2,3,3,3,2,3,2,0
first-data-corp,0,0,2,0,2,4,2,2,0,0,0,3,0,2,0,0,4,3,0,4,3,2,4,3,2,0,2,0,4,3,0,3,0,2,0,4,0,3,4,2,0,2,4,2,2,0,0
first-data-corp,1,1,3,3,0,3,0,3,0,0,1,2,0,3,0,2,1,3,0,2,3,3,2,3,0,0,2,0,3,2,0,2,1,1,1,1,1,3,3,0,0,0,1,2,1,2,0
first-data-corp,0,1,2,0,0,2,0,0,1,0,1,2,0,2,0,0,1,1,0,1,2,1,2,0,0,0,2,0,2,2,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0
first-data-corp,0,3,3,2,2,2,3,1,2,0,1,3,0,3,1,3,3,3,1,3,3,3,3,1,2,0,3,0,3,3,0,3,0,3,0,2,3,3,1,2,2,2,3,1,1,1,1
first-data-corp,0,1,2,2,1,3,0,2,1,0,0,2,1,2,0,1,1,1,0,2,2,1,2,1,1,0,2,0,2,2,0,2,0,2,0,2,1,1,2,1,1,1,2,1,0,1,1
first-data-corp,3,3,4,3,2,3,3,3,3,0,3,3,0,4,1,3,4,3,1,4,4,4,3,3,2,0,3,0,3,4,1,3,3,3,1,3,3,4,3,1,2,2,3,3,1,1,1
first-data-corp,0,2,0,2,1,0,0,1,0,0,1,1,0,0,1,2,1,2,2,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,1,1,2,1,1,0,1,0
first-data-corp,1,2,2,2,0,3,0,2,0,0,2,2,1,3,0,1,1,2,0,1,2,1,2,1,0,0,1,0,2,1,0,2,0,3,0,1,0,1,2,0,2,1,2,1,0,1,1
first-data-corp,1,2,4,4,2,3,2,2,2,1,2,2,0,3,1,1,3,3,2,2,4,3,2,1,2,1,3,0,4,4,1,3,1,3,0,3,1,4,4,1,2,2,4,2,1,2,0
first-data-corp,0,0,0,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,1,0,3,2,3,0,0,0,2,0,1,2,0,2,0,2,0,0,0,2,4,0,0,0,3,0,2,0,0
first-data-corp,0,0,4,0,2,3,2,2,0,0,0,1,0,1,0,0,1,2,0,1,2,3,1,0,1,0,1,0,3,3,0,3,0,3,0,2,0,3,4,0,1,1,3,2,0,1,0
first-data-corp,1,1,3,1,0,4,0,0,2,0,2,1,0,1,0,1,3,2,0,3,3,1,1,1,0,0,1,0,2,3,0,4,0,1,0,0,0,4,4,0,1,0,1,3,0,1,1
firstenergy-corp,0,0,2,1,0,2,0,2,0,1,0,1,0,0,0,0,2,2,0,0,1,2,1,0,0,0,2,0,3,2,0,2,0,1,0,0,0,2,2,0,0,0,1,0,2,0,0
firstenergy-corp,0,0,4,4,4,4,4,4,4,0,4,2,0,4,0,4,4,2,4,4,4,4,4,4,4,4,2,0,4,3,4,4,3,4,0,0,4,4,0,4,4,4,4,4,4,0,0
firstenergy-corp,2,2,3,2,1,1,0,3,3,0,2,3,0,3,0,1,3,3,2,3,3,2,3,1,2,0,3,0,2,3,0,2,0,4,2,2,2,2,2,1,1,3,2,0,0,3,2
firstenergy-corp,0,0,3,0,0,0,0,3,0,0,1,1,0,1,0,0,2,2,0,0,2,0,2,3,0,0,0,0,2,2,0,1,0,3,4,0,0,2,0,0,0,0,1,0,2,3,0
firstenergy-corp,3,4,4,3,3,4,4,2,1,0,4,2,0,4,1,1,4,3,2,2,4,4,3,4,3,2,3,0,3,4,2,3,2,4,1,4,3,4,4,3,3,3,4,1,2,4,1
firstenergy-corp,2,1,4,2,2,1,2,3,1,0,3,3,0,3,0,2,4,4,3,4,4,4,4,0,2,1,3,0,4,3,0,4,1,4,2,1,3,4,4,0,0,3,4,0,0,1,0
firstenergy-corp,2,2,4,3,2,4,2,3,1,1,2,3,1,3,1,1,3,3,2,3,3,3,3,1,1,1,3,0,3,3,0,2,2,3,2,1,3,3,4,1,1,2,3,3,1,3,0
firstenergy-corp,1,1,2,0,1,2,1,1,0,0,1,2,0,0,0,0,2,0,0,1,1,1,2,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,0,1,2,1,0
firstenergy-corp,2,0,0,0,1,1,0,1,0,0,1,1,2,0,1,0,1,3,0,1,1,1,0,0,1,0,1,0,2,1,1,0,0,0,1,0,0,1,1,0,2,1,1,0,0,1,0
firstenergy-corp,1,2,4,1,3,3,3,4,3,1,2,2,1,1,2,3,3,3,3,3,2,4,3,3,2,1,2,0,3,3,1,3,4,2,4,3,4,3,4,3,3,3,1,3,4,1,3
firstenergy-corp,3,3,4,1,3,2,1,2,2,0,3,3,2,4,1,3,4,3,4,3,3,4,3,3,2,0,4,0,3,3,2,3,2,2,0,3,4,3,4,2,3,3,3,2,3,3,1
firstenergy-corp,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,2,0,0,2,1,0,0,3,0,3,0,0,2,0,0,3,4,0,0,0,0,0,0,0,0
firstenergy-corp,0,0,4,4,4,4,0,0,0,0,0,4,0,0,0,4,4,4,4,4,4,4,4,0,4,0,4,0,4,4,0,4,0,4,0,0,0,4,4,0,0,4,4,0,0,4,0
firstenergy-corp,2,1,3,3,1,3,1,1,1,0,1,1,1,2,0,2,3,2,3,2,3,2,1,3,2,0,2,0,3,2,3,2,0,2,1,2,1,4,4,1,4,2,3,2,2,2,1
firstenergy-corp,0,1,1,0,0,4,2,0,2,0,1,1,0,1,2,0,3,2,2,2,0,2,2,3,0,3,3,0,4,0,2,3,0,0,2,2,2,3,4,1,0,0,0,2,0,1,2
fiserv-inc,2,1,1,3,1,1,1,0,0,0,1,0,2,1,1,2,1,1,2,2,2,0,1,1,3,1,0,0,1,1,1,1,1,1,2,1,2,1,1,1,3,2,2,0,0,1,3
