name,feat,area,frac,ftype,style,family,ver
asbury-automotive-group,3,193.0,0.005251700680272109,sans,geom-square,eurostile,co
asbury-automotive-group,4,210.0,0.005714285714285714,sans,geom,futura,light
asbury-automotive-group,5,210.0,0.005714285714285714,sans,geom,futura,light
asbury-automotive-group,6,55.0,0.0014965986394557824,sans,humanist,gillsans,light
asbury-automotive-group,7,334.0,0.00908843537414966,serif,didone,bodoni,orig
asbury-automotive-group,8,415.0,0.011292517006802722,serif,didone,bodoni,bold
asbury-automotive-group,9,558.0,0.015183673469387754,serif,transitional,times,bold
asbury-automotive-group,10,379.0,0.010312925170068028,serif,transitional,times,bold
asbury-automotive-group,11,568.0,0.01545578231292517,serif,didone,bodoni,bold
asbury-automotive-group,12,350.0,0.009523809523809525,serif,didone,bodoni,orig
asbury-automotive-group,13,50.0,0.0013605442176870747,sans,geom,bauhaus,orig
asbury-automotive-group,14,36.0,0.0009795918367346938,callig,glyphic,copperplate-gothic,orig
asbury-automotive-group,15,66.0,0.0017959183673469388,serif,clarendon,clarendon,orig
asbury-automotive-group,16,62.0,0.0016870748299319728,sans,grotesque,helvetica,orig
asbury-automotive-group,17,44.0,0.0011972789115646258,callig,glyphic,copperplate-gothic,bold
asbury-automotive-group,18,52.0,0.0014149659863945578,sans,humanist,gillsans,cb
asbury-automotive-group,19,60.0,0.0016326530612244899,sans,grotesque,helvetica,orig
asbury-automotive-group,20,50.0,0.0013605442176870747,callig,glyphic,copperplate-gothic,orig
ashland,0,250.0,0.004974134500596896,sans,grotesque,helvetica,li
ashland,1,368.0,0.007321925984878631,sans,geom-square,eurostile,co
ashland,2,224.0,0.004456824512534819,callig,glyphic,trajan,orig
ashland,3,279.0,0.005551134102666136,sans,geom,bauhaus,orig
ashland,4,306.0,0.006088340628730601,sans,humanist,gillsans,orig
ashland,5,311.0,0.006187823318742539,serif,slab,rockwell,orig
ashland,6,354.0,0.007043374452845205,serif,didone,bodoni,orig
ashland,7,105.0,0.0020891364902506965,sans,humanist,gillsans,orig
ashland,8,72.0,0.001432550736171906,sans,geom,comfortaa,bold
ashland,9,56.0,0.0011142061281337048,sans,humanist,gillsans,orig
ashland,10,55.0,0.0010943095901313172,sans,geom,futura,li
ashland,11,84.0,0.001671309192200557,sans,humanist,gillsans,orig
ashland,12,59.0,0.0011738957421408675,sans,geom,futura,orig
ashland,13,79.0,0.0015718265021886192,sans,geom,comfortaa,orig
ashland,14,137.0,0.002725825706327099,sans,geom,comfortaa,orig
assurant,0,516.0,0.006856231730002657,sans,humanist,gillsans,orig
assurant,1,431.0,0.00572681371246346,sans,geom,futura,orig
assurant,2,431.0,0.00572681371246346,sans,humanist,gillsans,orig
assurant,3,515.0,0.006842944459208079,sans,humanist,gillsans,orig
assurant,4,598.0,0.007945787935158119,sans,geom,futura,orig
assurant,5,543.0,0.007214988041456285,sans,grotesque,helvetica,orig
assurant,6,403.0,0.0053547701302152535,sans,geom,comfortaa,bold
autoliv,0,370.0,0.005290248784672577,sans,geom,comfortaa,bold
autoliv,1,757.0,0.010823563054046326,sans,humanist,gillsans,bold
autoliv,2,379.0,0.005418930511867315,serif,transitional,americana,bold
autoliv,3,556.0,0.007949671146697168,sans,humanist,gillsans,bold
autoliv,4,547.0,0.007820989419502431,serif,oldstyle,bembo,bold
autoliv,5,261.0,0.003731770088647412,sans,grotesque,helvetica,bold
autonation,0,1055.0,0.014575849682232661,sans,geom,comfortaa,bold
autonation,1,1056.0,0.01458966565349544,sans,geom,comfortaa,bold
autonation,2,1908.0,0.02636087316938381,callig,glyphic,copperplate-gothic,bold
autonation,3,1437.0,0.019853550704614534,sans,grotesque,helvetica,bold
autonation,4,1448.0,0.020005526388505113,sans,grotesque,helvetica,bold
autonation,5,1432.0,0.019784470848300637,sans,humanist,gillsans,orig
autonation,6,1422.0,0.019646311135672837,sans,humanist,gillsans,orig
autonation,7,650.0,0.008980381320806852,sans,humanist,gillsans,bold
autoowners-insurance-group,0,181.0,0.002497481820816028,sans,geom,futura,orig
autoowners-insurance-group,1,245.0,0.0033805693154692093,callig,glyphic,copperplate-gothic,bold
autoowners-insurance-group,2,253.0,0.003490955252300857,sans,humanist,gillsans,cb
autoowners-insurance-group,3,223.0,0.003077007989182178,callig,glyphic,copperplate-gothic,bold
autoowners-insurance-group,4,200.0,0.0027596484207911913,sans,humanist,gillsans,orig
autoowners-insurance-group,5,220.0,0.0030356132628703105,sans,grotesque,helvetica,cb
autoowners-insurance-group,6,138.0,0.001904157410345922,sans,humanist,gillsans,bold
avery-dennison-corporation,0,256.0,0.003975463933535212,sans,geom,comfortaa,orig
avery-dennison-corporation,1,231.0,0.003587235033775914,sans,geom,comfortaa,bold
avery-dennison-corporation,2,498.0,0.0077335196832052176,sans,humanist,gillsans,bold
avery-dennison-corporation,3,407.0,0.006320366488081373,sans,humanist,gillsans,bold
avery-dennison-corporation,4,556.0,0.00863421073064679,serif,oldstyle,bembo,bold
avery-dennison-corporation,5,562.0,0.00872738566658902,sans,geom,futura,bold
avery-dennison-corporation,6,517.0,0.008028573647022284,sans,geom,futura,bold
avery-dennison-corporation,7,215.0,0.0033387685379299634,sans,humanist,gillsans,bold
avery-dennison-corporation,8,558.0,0.008665269042627533,sans,geom,futura,bold
avis-budget-group,0,279.0,0.010536253776435045,serif,clarendon,clarendon,orig
avis-budget-group,1,168.0,0.006344410876132931,sans,humanist,gillsans,orig
avis-budget-group,2,245.0,0.00925226586102719,serif,didone,bodoni,orig
avis-budget-group,3,130.0,0.004909365558912387,serif,slab,rockwell,bold
avis-budget-group,4,185.0,0.006986404833836858,serif,transitional,times,bold
avis-budget-group,5,52.0,0.001963746223564955,sans,geom,futura,light
avis-budget-group,6,85.0,0.0032099697885196376,sans,grotesque,helvetica,light
avis-budget-group,7,94.0,0.0035498489425981874,sans,geom,comfortaa,light
avis-budget-group,8,150.0,0.0056646525679758305,sans,grotesque,helvetica,light
avis-budget-group,9,129.0,0.004871601208459215,sans,grotesque,helvetica,light
avnet,0,883.0,0.011917937643406668,sans,grotesque,helvetica,bi
avon,0,79.0,0.004310815235184983,sans,humanist,gillsans,light
avon,1,311.0,0.016970424533449744,sans,geom,comfortaa,light
avon,2,356.0,0.019425952199061444,sans,humanist,gillsans,light
bacardi,0,275.0,0.011259416966917785,sans,grotesque,helvetica,cb
bacardi,1,213.0,0.00872093023255814,sans,humanist,gillsans,orig
bacardi,2,291.0,0.011914510317720275,sans,humanist,gillsans,cb
bacardi,3,271.0,0.011095643629217163,sans,grotesque,helvetica,cb
bacardi,4,121.0,0.004954143465443826,serif,transitional,times,cb
bacardi,5,230.0,0.009416966917785784,serif,oldstyle,centaur,orig
baker-hughes,0,690.0,0.016845703125,sans,humanist,gillsans,bold
baker-hughes,1,649.0,0.0158447265625,sans,grotesque,helvetica,bold
baker-hughes,2,672.0,0.01640625,sans,geom-square,eurostile,bold
baker-hughes,3,582.0,0.014208984375,sans,geom,futura,bold
baker-hughes,4,745.0,0.0181884765625,sans,grotesque,helvetica,bold
baker-hughes,5,678.0,0.016552734375,sans,geom,bauhaus,bold
baker-hughes,6,746.0,0.018212890625,sans,grotesque,helvetica,bold
bank-of-america,0,659.0,0.00893244415528085,sans,geom-square,eurostile,cb
bank-of-america,1,1330.0,0.018027542832357406,sans,humanist,gillsans,cb
bank-of-america,2,919.0,0.012456625460854479,serif,transitional,times,bold
bank-of-america,3,1093.0,0.014815116026892214,sans,humanist,gillsans,cb
bank-of-america,4,791.0,0.010721643895033616,serif,transitional,times,cb
bank-of-america,5,739.0,0.01001680763391889,sans,grotesque,helvetica,bold
bank-of-america,6,697.0,0.00944751680763392,sans,humanist,gillsans,cb
bank-of-america,7,441.0,0.005977553675992193,serif,transitional,times,cb
bank-of-america,8,374.0,0.005069399262632834,sans,geom,bauhaus,bold
barnes-noble,0,209.0,0.008906882591093117,sans,humanist,gillsans,co
barnes-noble,1,208.0,0.00886426592797784,serif,slab,rockwell,co
barnes-noble,2,272.0,0.011591732367355636,sans,humanist,gillsans,co
barnes-noble,3,281.0,0.011975282335393139,sans,humanist,gillsans,co
barnes-noble,4,257.0,0.010952482420626465,sans,geom,futura,co
barnes-noble,5,263.0,0.011208182399318133,sans,humanist,gillsans,co
barnes-noble,6,174.0,0.007415299382058385,sans,geom,futura,co
barnes-noble,7,271.0,0.011549115704240357,sans,humanist,gillsans,co
barnes-noble,8,260.0,0.0110803324099723,sans,humanist,gillsans,co
barnes-noble,9,164.0,0.0069891327509056045,sans,humanist,gillsans,co
barnes-noble,10,174.0,0.007415299382058385,sans,geom,futura,co
barnes-noble,11,65.0,0.002770083102493075,sans,humanist,gillsans,light
barnes-noble,12,47.0,0.0020029831664180693,sans,humanist,gillsans,li
barnes-noble,13,95.0,0.004048582995951417,sans,geom,comfortaa,orig
barnes-noble,14,49.0,0.0020882164926486254,sans,humanist,gillsans,orig
barnes-noble,15,68.0,0.002897933091838909,sans,geom,futura,orig
barnes-noble,16,97.0,0.004133816322181973,sans,geom,futura,orig
baxalta-incorporated,0,32.0,0.001894387875917594,sans,geom,futura,light
baxalta-incorporated,1,35.0,0.0020719867392848686,sans,geom,futura,light
baxalta-incorporated,2,575.0,0.03403978214539427,sans,geom,comfortaa,orig
baxalta-incorporated,3,184.0,0.010892730286526165,sans,geom,comfortaa,orig
baxalta-incorporated,4,232.0,0.013734312100402558,sans,geom,comfortaa,bold
baxalta-incorporated,5,84.0,0.0049727681742836845,sans,humanist,gillsans,co
bbt,0,1959.0,0.06477103653496445,serif,didone,bodoni,orig
bbt,1,1166.0,0.03855182674822285,serif,transitional,times,cb
bcg,0,317.0,0.0014025679825143576,callig,glyphic,trajan,orig
bcg,1,368.0,0.001628217721026131,serif,didone,bodoni,orig
bcg,2,326.0,0.0014423885246046704,callig,glyphic,trajan,bold
bcg,3,273.0,0.001207889776739494,serif,transitional,times,orig
bcg,4,278.0,0.0012300123001230013,serif,transitional,times,orig
bcg,5,326.0,0.0014423885246046704,serif,clarendon,clarendon,orig
bcg,6,278.0,0.0012300123001230013,serif,transitional,times,orig
bcg,7,328.0,0.0014512375339580735,serif,transitional,times,orig
bcg,8,244.0,0.0010795791411151521,serif,transitional,times,orig
bcg,9,327.0,0.001446813029281372,serif,transitional,times,orig
bcg,10,278.0,0.0012300123001230013,serif,transitional,times,orig
bcg,11,268.0,0.0011857672533559867,callig,glyphic,trajan,bold
bcg,12,250.0,0.0011061261691753608,serif,transitional,times,orig
bcg,13,264.0,0.001168069234649181,serif,transitional,times,orig
bcg,14,266.0,0.0011769182440025839,serif,transitional,times,orig
bcg,15,410.0,0.0018140469174475918,serif,slab,rockwell,orig
bcg,16,261.0,0.0011547957206190767,serif,transitional,times,bold
bcg,17,248.0,0.001097277159821958,serif,transitional,times,cb
bcg,18,262.0,0.0011592202252957782,serif,didone,bodoni,orig
bcg,19,196.0,0.0008672029166334828,serif,slab,rockwell,orig
becton-dickinson-and-company,0,1456.0,0.05363984674329502,sans,geom,comfortaa,bold
becton-dickinson-and-company,1,1286.0,0.047376952549366344,sans,geom,comfortaa,bold
bed-bath-and-beyond,0,2255.0,0.01619622207857502,sans,geom,futura,orig
bed-bath-and-beyond,1,2495.0,0.0179199885082238,sans,geom,futura,orig
bed-bath-and-beyond,2,2138.0,0.015355885944121237,sans,geom,futura,orig
bed-bath-and-beyond,3,2579.0,0.018523306758600876,sans,geom,futura,orig
bed-bath-and-beyond,4,2472.0,0.01775479422538246,sans,geom,futura,orig
bed-bath-and-beyond,5,1409.0,0.010119945414063062,sans,geom-square,eurostile,co
bed-bath-and-beyond,6,2390.0,0.01716584069525246,sans,geom,futura,orig
bed-bath-and-beyond,7,3723.0,0.02673992673992674,sans,grotesque,helvetica,bold
bed-bath-and-beyond,8,3417.0,0.02454212454212454,sans,grotesque,helvetica,bold
berkshire-hathaway,0,912.0,0.017625231910946195,serif,transitional,times,bold
berkshire-hathaway,1,1006.0,0.01944186765615337,serif,transitional,times,bold
berkshire-hathaway,2,198.0,0.003826530612244898,serif,transitional,times,bold
berkshire-hathaway,3,179.0,0.003459338280766852,serif,transitional,times,bold
berkshire-hathaway,4,186.0,0.0035946196660482377,serif,transitional,times,bold
berkshire-hathaway,5,185.0,0.0035752937538651823,serif,transitional,times,bold
berkshire-hathaway,6,133.0,0.0025703463203463205,callig,glyphic,copperplate-gothic,bold
berkshire-hathaway,7,178.0,0.0034400123685837973,callig,glyphic,copperplate-gothic,bold
berkshire-hathaway,8,294.0,0.005681818181818182,callig,glyphic,copperplate-gothic,bold
berkshire-hathaway,9,312.0,0.006029684601113173,serif,transitional,times,bold
berkshire-hathaway,10,72.0,0.0013914656771799629,callig,glyphic,copperplate-gothic,bold
berkshire-hathaway,11,111.0,0.0021451762523191096,serif,transitional,times,bold
berkshire-hathaway,12,94.0,0.0018166357452071738,serif,transitional,times,bold
berkshire-hathaway,13,316.0,0.0061069882498453925,serif,transitional,times,bold
berkshire-hathaway,14,126.0,0.002435064935064935,serif,transitional,times,bold
big-lots,0,6870.0,0.09836065573770492,sans,humanist,gillsans,bold
big-lots,1,3395.0,0.048607631183334526,sans,humanist,gillsans,cb
big-lots,2,2326.0,0.03330231226286778,sans,geom,bauhaus,orig
big-lots,3,1713.0,0.024525735557305462,sans,geom,futura,orig
big-lots,4,1090.0,0.015605984680363663,sans,geom,futura,orig
big-lots,5,1219.0,0.017452931491158993,sans,geom,futura,orig
biogen-idec-inc,0,281.0,0.0042187124669709345,sans,humanist,gillsans,orig
biogen-idec-inc,1,282.0,0.004233725678597165,sans,humanist,gillsans,orig
biogen-idec-inc,2,119.0,0.001786572183521499,sans,geom,futura,bold
biogen-idec-inc,3,237.0,0.0035581311554167667,callig,glyphic,copperplate-gothic,bold
biogen-idec-inc,4,373.0,0.005599927936584194,sans,humanist,gillsans,orig
biogen-idec-inc,5,249.0,0.00373828969493154,sans,grotesque,helvetica,orig
biogen-idec-inc,6,220.0,0.003302906557770838,sans,humanist,gillsans,orig
biogen-idec-inc,7,117.0,0.0017565457602690367,sans,geom,futura,cb
biogen-idec-inc,8,245.0,0.0036782368484266155,sans,grotesque,helvetica,orig
biogen-idec-inc,9,176.0,0.002642325246216671,callig,glyphic,copperplate-gothic,bold
biogen-idec-inc,10,48.0,0.000720634158059092,serif,oldstyle,centaur,orig
biogen-idec-inc,11,275.0,0.004128633197213548,sans,humanist,gillsans,orig
black-and-decker,0,247.0,0.0037342767295597485,sans,geom,futura,light
black-and-decker,1,294.0,0.004444847605224964,sans,geom,futura,light
black-and-decker,2,1404.0,0.02122641509433962,sans,grotesque,helvetica,cb
black-and-decker,3,1409.0,0.021302007740686985,sans,grotesque,helvetica,cb
black-and-decker,4,1842.0,0.02784833091436865,sans,humanist,gillsans,cb
black-and-decker,5,1617.0,0.0244466618287373,sans,grotesque,helvetica,cb
black-and-decker,6,1704.0,0.02576197387518142,sans,grotesque,helvetica,cb
black-and-decker,7,1302.0,0.01968432510885341,sans,grotesque,helvetica,cb
black-and-decker,8,1616.0,0.02443154329946783,sans,grotesque,helvetica,cb
black-and-decker,9,1302.0,0.01968432510885341,sans,grotesque,helvetica,cb
black-and-decker,10,1685.0,0.025474721819061442,sans,grotesque,helvetica,cb
blackrock,0,3157.0,0.04141414141414142,sans,geom,comfortaa,bold
blackrock,1,1449.0,0.019008264462809916,sans,humanist,gillsans,light
blackrock,2,1996.0,0.026183917093008,serif,transitional,times,orig
blackrock,3,1428.0,0.018732782369146005,sans,humanist,gillsans,light
blackrock,4,1258.0,0.016502689229961957,sans,grotesque,helvetica,orig
blackrock,5,1872.0,0.024557260920897283,sans,geom,comfortaa,bold
blackrock,6,938.0,0.012304866850321396,sans,humanist,gillsans,co
blackrock,7,871.0,0.011425947789584154,sans,humanist,gillsans,co
bond-street,0,499.0,0.008173628173628173,sans,humanist,gillsans,bold
bond-street,1,456.0,0.007469287469287469,sans,geom,comfortaa,bold
bond-street,2,366.0,0.005995085995085995,callig,glyphic,copperplate-gothic,bold
bond-street,3,281.0,0.004602784602784603,callig,glyphic,copperplate-gothic,bold
bond-street,4,420.0,0.0068796068796068794,sans,humanist,gillsans,bold
bond-street,5,409.0,0.006699426699426699,sans,humanist,gillsans,bold
bond-street,6,282.0,0.004619164619164619,callig,glyphic,copperplate-gothic,bold
bond-street,7,575.0,0.009418509418509418,serif,slab,rockwell,bold
bond-street,8,542.0,0.008877968877968878,sans,humanist,gillsans,bold
booking,0,1451.0,0.024349723107904012,sans,humanist,gillsans,orig
booking,1,1148.0,0.019264977345192145,sans,humanist,gillsans,cb
booking,2,1037.0,0.017402248699446215,sans,humanist,gillsans,bold
booking,3,1021.0,0.01713374727303239,serif,slab,rockwell,bold
booking,4,1000.0,0.01678133915086424,sans,geom,futura,orig
booking,5,411.0,0.006897130391005203,sans,geom,futura,orig
booking,6,1173.0,0.019684510823963754,sans,geom,bauhaus,bold
booking,7,1726.0,0.028964591374391675,sans,humanist,gillsans,cb
booking,8,1263.0,0.021194831347541535,sans,humanist,gillsans,cb
booz-allen-hamilton-holding-corp,0,102.0,0.002180465593535561,sans,geom,futura,light
booz-allen-hamilton-holding-corp,1,153.0,0.003270698390303341,sans,geom,futura,light
booz-allen-hamilton-holding-corp,2,98.0,0.0020949571388871073,sans,geom,comfortaa,light
booz-allen-hamilton-holding-corp,3,261.0,0.005579426665811582,sans,geom-square,eurostile,co
booz-allen-hamilton-holding-corp,4,240.0,0.005130507278907202,sans,grotesque,helvetica,light
booz-allen-hamilton-holding-corp,5,96.0,0.0020522029115628807,sans,grotesque,helvetica,light
booz-allen-hamilton-holding-corp,6,128.0,0.0027362705487505076,sans,grotesque,helvetica,light
booz-allen-hamilton-holding-corp,7,158.0,0.003377583958613908,sans,grotesque,helvetica,light
booz-allen-hamilton-holding-corp,8,208.0,0.004446439641719575,callig,glyphic,copperplate-gothic,orig
booz-allen-hamilton-holding-corp,9,209.0,0.004467816755381688,callig,glyphic,copperplate-gothic,orig
booz-allen-hamilton-holding-corp,10,209.0,0.004467816755381688,sans,humanist,gillsans,light
booz-allen-hamilton-holding-corp,11,197.0,0.0042112913914363285,sans,grotesque,helvetica,light
booz-allen-hamilton-holding-corp,12,276.0,0.005900083370743282,sans,grotesque,helvetica,light
